,LATITUDE,LONGITUDE,ZIP CODE
7078,40.854904,-73.89645,10470
7079,40.729652,-74.00221,10019
7083,40.689964,-73.796776,11433
7084,40.62567,-74.14302,10302
7088,40.72931,-73.997894,10012
7090,40.81632,-73.95784,10027
7096,40.69336,-73.97585,11205
7103,40.68723,-73.941795,11221
7104,40.694855,-73.925,11221
7116,40.54301,-74.19853,10312
7119,40.84105,-73.94469,10032
7122,40.73723,-74.000656,10011
7124,40.66077,-73.89551,11207
7126,40.77077,-73.91727,11102
7128,40.777412,-73.978806,10025
7129,40.563915,-74.11637,10306
7131,40.69979,-73.950096,11206
7134,40.683567,-73.94106,11216
7137,40.746494,-73.932274,11101
7138,40.60507,-73.97913,11223
7139,40.669403,-73.94221,11213
7148,40.8439,-73.9117,10453
7149,40.645805,-74.00242,11220
7150,40.612003,-73.99057,11204
7156,40.75372,-73.83283,11355
7157,40.77242,-73.97873,10023
7159,40.763588,-73.83603,11354
7162,40.602573,-73.94332,11229
7164,40.834415,-73.92854,10452
7166,40.865536,-73.92728,10034
7169,40.67312,-73.96072,11238
7170,40.691624,-73.942665,11221
7197,40.711906,-74.00604,10038
7198,40.852818,-73.90476,10453
7199,40.79935,-73.95908,10025
7200,40.678722,-73.952995,11226
7218,40.73883,-73.983154,10010
7233,40.65217,-73.96141,11226
7237,40.765392,-73.9182,11103
7243,40.70918,-73.81916,11415
7246,40.84708,-73.86836,10461
7255,40.685764,-73.9415,11221
7256,40.6877,-73.91095,11207
7257,40.61913,-73.99019,11204
7258,40.82326,-73.95277,10031
7259,40.831974,-73.9235,10456
7265,40.68468,-74.001335,11231
7272,40.703667,-73.9269,11237
7275,40.86674,-73.92873,10034
7277,40.697903,-73.9468,11206
7280,40.857903,-73.86468,10462
7293,40.752934,-73.819786,11355
7295,40.77741,-73.978806,10025
7299,40.678722,-73.952995,11226
7301,40.820515,-73.930695,10039
7303,40.698536,-73.91788,11207
7304,40.72369,-73.976036,10009
7308,40.708256,-73.91997,11385
7310,40.6557,-73.91546,11212
7325,40.628876,-73.98043,11204
7327,40.67058,-73.93096,11233
7340,40.815933,-73.90992,10455
7343,40.825996,-73.92483,10451
7349,40.702953,-73.91706,11237
7350,40.75855,-73.82964,11354
7351,40.688614,-73.999435,11201
7357,40.76132,-73.9171,11103
7367,40.7326,-73.987686,10003
7368,40.812744,-73.937645,10037
7370,40.73596,-74.005135,10014
7381,40.737865,-74.00019,10011
7382,40.72605,-73.98354,10009
7384,40.766705,-73.78274,11361
7394,40.79931,-73.943245,10029
7408,40.645348,-74.01375,11220
7409,40.765614,-73.9607,10021
7423,40.579197,-73.98195,11224
7424,40.792187,-73.9382,10029
7427,40.840946,-73.832535,10461
7431,40.69731,-73.932274,11206
7439,40.67672,-73.94708,11213
7444,40.72543,-73.99678,10003
7450,40.811478,-73.950226,10027
7455,40.7025,-73.91633,11237
7463,40.818558,-73.92732,10451
7464,40.60583,-73.75779,11691
7475,40.825573,-73.918465,10451
7487,40.744034,-74.00313,10011
7491,40.71148,-73.9456,11206
7500,40.793377,-73.97086,10025
7512,40.757286,-73.97812,10036
7513,40.818058,-73.90501,10455
7526,40.661167,-73.87969,11207
7529,40.69083,-73.9244,11221
7537,40.754097,-73.97834,10017
7542,40.761658,-73.986565,10019
7551,40.696983,-73.935234,11206
7560,40.676243,-73.95269,11216
7563,40.758022,-73.981804,10036
7566,40.82472,-73.87147,10472
7574,40.670124,-73.95528,11226
7576,40.71543,-74.00755,10007
7578,40.60063,-73.9831,11223
7582,40.812263,-73.92059,10454
7586,40.72173,-73.98469,10002
7587,40.582287,-74.16907,10314
7591,40.658535,-73.97328,11215
7595,40.686825,-73.93881,11216
7600,40.73715,-73.930824,11101
7602,40.799957,-73.96053,10025
7609,40.658966,-73.9191,11212
7610,40.78294,-73.948044,10035
7611,40.8651,-73.92189,10034
7612,40.641254,-73.9964,11219
7631,40.684002,-73.86343,11416
7639,40.665718,-73.95687,11213
7647,40.706264,-73.75866,11412
7651,40.79157,-73.94469,10029
7653,40.6293,-74.07661,10304
7664,40.74036,-74.00914,10014
7666,40.58115,-73.96376,11235
7667,40.674416,-73.96695,11238
7668,40.67312,-73.94463,11213
7670,40.855556,-73.92918,10040
7671,40.689228,-73.957,11205
7680,40.70213,-73.94432,11206
7683,40.859875,-73.89323,10458
7686,40.75503,-73.98665,10036
7691,40.74592,-73.986404,10001
7698,40.87626,-73.90395,10463
7700,40.828407,-73.84392,10473
7703,40.69613,-73.987114,11201
7707,40.759884,-73.9368,11106
7711,40.68723,-73.941795,11221
7716,40.801754,-73.93121,10035
7725,40.68096,-73.93765,11216
7726,40.857903,-73.86468,10462
7728,40.877068,-73.906105,10463
7729,40.656483,-73.96008,11226
7735,40.67619,-73.9081,11208
7754,40.855556,-73.92918,10040
7755,40.697407,-73.93601,11206
7756,40.852516,-73.90001,10457
7757,40.775368,-73.90962,11105
7758,40.754875,-73.96853,10022
7760,40.82472,-73.87147,10472
7761,40.828976,-73.9486,10031
7764,40.64983,-74.00909,11232
7765,40.669544,-73.917145,11212
7770,40.68708,-73.913895,11207
7774,40.748924,-73.937386,11101
7784,40.761093,-73.98327,10019
7789,40.713333,-73.91305,11415
7794,40.808292,-73.94883,10027
7799,40.790253,-73.94564,10029
7800,40.82664,-73.94306,10031
7806,40.822163,-73.94242,10030
7810,40.861828,-73.89286,10458
7818,40.650944,-73.905975,11236
7819,40.77077,-73.91727,11102
7821,40.733433,-73.9955,10009
7824,40.765358,-73.965904,10065
7829,40.694805,-73.8982,11385
7839,40.611034,-73.95258,11235
7842,40.851093,-73.93244,10033
7846,40.613895,-73.99219,11204
7851,40.85004,-73.91606,10453
7855,40.713287,-73.87163,11415
7859,40.644547,-74.01091,11220
7866,40.694576,-73.95615,11205
7871,40.764347,-73.82595,11354
7875,40.753166,-73.82194,11355
7877,40.84497,-73.9092,10453
7884,40.844048,-73.94115,10032
7887,40.694893,-73.95342,11205
7890,40.693523,-73.9522,11205
7896,40.708855,-73.778175,11423
7899,40.68837,-73.944916,11216
7900,40.792362,-73.96418,10025
7901,40.810093,-73.95309,10027
7906,40.745113,-73.98067,10016
7910,40.67948,-73.93291,11213
7911,40.768803,-73.95837,10021
7912,40.850506,-73.93287,10033
7918,40.671032,-73.93927,11213
7926,40.61384,-73.981445,11204
7927,40.697803,-73.969734,11205
7929,40.76624,-73.960236,10065
7932,40.72225,-74.00592,10005
7938,40.69168,-73.99965,11208
7942,40.689728,-73.99017,11201
7946,40.810764,-73.9526,10040
7948,40.751297,-73.889336,11368
7953,40.696117,-73.970436,11205
7961,40.85004,-73.91606,10453
7962,40.723133,-73.88325,11379
7968,40.833836,-73.91586,10456
7969,40.855785,-73.90558,10468
7970,40.72293,-73.847336,11375
7972,40.730057,-73.999374,10012
7973,40.77221,-73.98219,10023
7975,40.72983,-74.010666,10014
7978,40.771774,-73.92445,11102
7982,40.646515,-73.958115,11226
7986,40.725643,-73.99207,10009
7987,40.842464,-73.92414,10452
7998,40.68576,-73.915504,11207
7999,40.792812,-73.937744,10029
8006,40.821262,-73.94608,10031
8009,40.787685,-73.97502,10024
8010,40.667095,-73.92276,11212
8022,40.80886,-73.95213,10027
8025,40.844524,-73.902725,10467
8027,40.67312,-73.94463,11213
8040,40.877068,-73.906105,10463
8055,40.761234,-73.96389,10022
8069,40.639294,-74.01279,11220
8085,40.803024,-73.93632,10035
8086,40.754875,-73.96853,10022
8090,40.81401,-73.94466,10030
8092,40.758022,-73.981804,10036
8093,40.82664,-73.94306,10031
8097,40.820095,-73.955086,10031
8098,40.75379,-73.91548,11101
8100,40.769333,-73.841736,11354
8102,40.83027,-73.94393,10031
8104,40.733303,-73.99333,10003
8107,40.819057,-73.92923,10452
8108,40.8623,-73.92943,10040
8110,40.712006,-74.005775,10000
8111,40.75777,-73.854164,11368
8113,40.67567,-73.89785,11207
8115,40.72956,-73.87145,11417
8120,40.817173,-73.94606,10030
8128,40.6981,-73.92517,11221
8131,40.813255,-73.93028,10451
8133,40.666878,-73.94522,11213
8134,40.80297,-73.96387,10025
8136,40.679955,-73.97491,11217
8137,40.638733,-74.01337,11220
8138,40.8666,-73.895454,10468
8142,40.67033,-73.774506,11434
8149,40.822643,-73.953224,10031
8153,40.72551,-74.004036,10012
8156,40.609985,-73.96239,11230
8158,40.78722,-73.96793,10024
8159,40.6772,-73.94147,11213
8160,40.69822,-73.943954,11206
8161,40.87028,-73.878395,10470
8166,40.84518,-73.91417,10468
8174,40.670124,-73.95528,11226
8177,40.840286,-73.92147,10452
8180,40.633152,-74.01639,11220
8186,40.844833,-73.909386,10457
8193,40.74715,-73.985504,10001
8194,40.68039,-73.94956,11216
8195,40.601593,-73.97437,11223
8197,40.78324,-73.97455,10024
8204,40.643776,-74.008125,11220
8205,40.79166,-73.96469,10025
8217,40.67164,-73.95034,11233
8219,40.795963,-73.97084,10025
8226,40.58267,-73.96306,11235
8233,40.702312,-73.93535,11206
8236,40.83406,-73.944885,10032
8237,40.61626,-73.99309,11204
8239,40.667015,-73.9313,11213
8243,40.760456,-73.98374,10019
8247,40.65812,-73.934006,11203
8263,40.704823,-74.006905,10038
8268,40.883556,-73.84974,10466
8269,40.68983,-73.97863,11217
8270,40.59727,-73.99868,11214
8277,40.823624,-73.94591,10031
8278,40.845303,-73.847115,10461
8280,40.79009,-73.797485,11357
8283,40.681137,-73.95567,11207
8290,40.67043,-73.928185,11213
8296,40.658535,-73.97328,11215
8299,40.66351,-73.89175,11207
8304,40.609535,-73.75372,11691
8306,40.608078,-73.979706,11204
8311,40.72293,-73.98865,10002
8318,40.595142,-73.75342,11691
8321,40.792927,-73.94791,10029
8322,40.851936,-73.91078,10453
8323,40.748306,-73.87104,11373
8327,40.689335,-73.95608,11205
8331,40.67118,-73.96934,11238
8333,40.687565,-73.83441,11419
8334,40.70003,-73.90698,11385
8336,40.61024,-73.9924,11214
8340,40.669098,-73.93666,11213
8344,40.689354,-73.936325,11221
8354,40.729404,-73.99455,10012
8360,40.65735,-73.97405,11218
8365,40.607243,-73.98726,11214
8369,40.742256,-73.97768,10016
8375,40.767735,-73.9185,11102
8376,40.81094,-73.94318,10027
8378,40.810402,-73.92196,10454
8385,40.71445,-73.9306,11415
8386,40.68024,-73.946754,11216
8388,40.698807,-73.91837,11237
8392,40.67834,-73.95521,11238
8395,40.662846,-73.94284,11225
8399,40.713444,-73.99854,10007
8403,40.73002,-73.98355,10003
8407,40.71382,-73.92077,11415
8412,40.625546,-73.93998,11210
8413,40.80608,-73.96532,10025
8420,40.81636,-73.954094,10027
8421,40.65239,-73.92655,11203
8429,40.764053,-73.96476,10065
8432,40.689228,-73.957,11205
8433,40.604996,-73.99427,11214
8436,40.756565,-73.99028,10036
8439,40.695114,-73.93194,11221
8448,40.74766,-73.86346,11368
8450,40.782627,-73.97499,10024
8461,40.751453,-73.83228,11355
8462,40.62334,-73.95595,11230
8463,40.817226,-73.94231,10030
8465,40.68665,-73.91315,11207
8466,40.69953,-73.91104,11385
8469,40.68864,-73.920555,11221
8470,40.680035,-73.9055,11207
8476,40.697075,-73.93185,11221
8479,40.82403,-73.94476,10031
8486,40.79156,-73.968475,10025
8487,40.735302,-74.00494,10014
8491,40.710735,-73.961815,11211
8496,40.617813,-74.00644,11228
8499,40.821117,-73.957466,10031
8501,40.668118,-73.89292,11207
8506,40.743122,-73.897545,11377
8507,40.643646,-73.989784,11219
8510,40.676872,-73.94985,11216
8511,40.68987,-73.988304,11217
8515,40.71126,-73.899864,11385
8523,40.634354,-73.94202,11210
8525,40.82959,-73.90949,10456
8528,40.835777,-73.91647,10452
8536,40.827633,-73.93577,10039
8549,40.81632,-73.89622,10459
8550,40.751915,-73.96929,10017
8551,40.696735,-73.93481,11207
8554,40.693874,-73.91777,11221
8555,40.666744,-73.91292,11212
8559,40.670006,-73.95328,11225
8564,40.633663,-73.96395,11230
8568,40.78858,-73.955284,10029
8570,40.732254,-73.99636,10003
8572,40.71091,-73.85373,11375
8577,40.679485,-73.94682,11216
8578,40.69299,-73.95583,11205
8583,40.812622,-73.92934,10454
8584,40.665245,-73.87513,11208
8589,40.66276,-73.944214,11225
8592,40.754314,-73.98687,10036
8594,40.636326,-73.958405,11210
8599,40.77873,-73.97784,10023
8601,40.77246,-73.96494,10021
8603,40.70219,-73.928345,11206
8604,40.676445,-73.92762,11233
8605,40.679832,-73.95322,11216
8609,40.811653,-73.91685,10454
8623,40.699547,-73.83246,11418
8624,40.702496,-73.81303,11208
8628,40.86769,-73.92122,10034
8631,40.651512,-74.00734,11232
8633,40.668495,-73.925606,11213
8639,40.694214,-73.7531,11412
8641,40.745293,-73.9985,10011
8642,40.779747,-73.915825,11105
8647,40.85004,-73.91606,10453
8650,40.77039,-73.954124,10021
8652,40.812008,-73.951515,10027
8658,40.631336,-74.1478,10303
8662,40.70766,-73.78773,11432
8666,40.853683,-73.93054,10040
8674,40.75228,-73.9897,10018
8675,40.66768,-73.961815,11238
8678,40.701103,-73.92239,11237
8686,40.8047,-73.91243,10454
8696,40.769638,-73.9919,10019
8700,40.78257,-73.94522,10128
8702,40.80123,-73.9577,10039
8706,40.79525,-73.97321,10025
8707,40.678543,-73.949684,11235
8711,40.810753,-73.96443,10027
8731,40.70665,-73.95042,11206
8742,40.86464,-73.92891,10034
8748,40.656685,-73.9299,11203
8750,40.576275,-73.98796,11224
8753,40.84768,-73.91237,10453
8756,40.76615,-73.919785,11102
8770,40.66049,-73.962814,11225
8773,40.796215,-73.94971,10029
8774,40.746536,-73.985954,10001
8775,40.611614,-73.97459,11204
8782,40.753635,-73.91893,11103
8785,40.755836,-73.924835,11106
8787,40.74959,-74.00279,10001
8788,40.794132,-73.94281,10029
8792,40.863113,-73.920616,10034
8794,40.8385,-73.90598,10456
8795,40.8018,-73.96108,10025
8796,40.684116,-73.83273,11419
8797,40.69268,-73.85632,11421
8798,40.667477,-73.95623,11225
8799,40.80293,-73.96759,10025
8804,40.825573,-73.918465,10451
8812,40.669796,-73.87057,11208
8813,40.826683,-73.935394,10039
8814,40.821636,-73.93909,10031
8821,40.766285,-73.98186,10019
8825,40.62499,-74.14403,10302
8826,40.882393,-73.83623,10466
8828,40.74788,-73.85731,11368
8832,40.69603,-73.943535,11237
8837,40.81401,-73.94466,10030
8842,40.820435,-73.93624,10037
8843,40.682037,-73.87788,11208
8847,40.699936,-73.91181,11237
8849,40.668648,-73.92835,11213
8854,40.815845,-73.95287,10027
8865,40.753017,-73.87165,11372
8869,40.822834,-73.941925,10030
8873,40.70001,-73.830894,11418
8876,40.79423,-73.94695,10029
8877,40.80777,-73.94549,10037
8879,40.856743,-73.89527,10458
8885,40.789635,-73.94609,10029
8888,40.677483,-73.93033,11208
8889,40.759724,-73.92061,11103
8890,40.77364,-73.95986,10037
8893,40.717926,-73.98568,10002
8896,40.802074,-73.93407,10035
8900,40.844177,-73.90292,10457
8908,40.72721,-73.99528,10012
8910,40.75829,-73.83431,11354
8911,40.84588,-73.904755,10457
8913,40.81094,-73.94318,10027
8918,40.801754,-73.93121,10035
8922,40.679863,-73.83884,11417
8932,40.852726,-73.93443,10034
8935,40.766876,-73.97908,10019
8937,40.805214,-73.925766,10454
8938,40.729378,-73.98402,10009
8940,40.840645,-73.84205,10461
8941,40.82653,-73.94667,10031
8943,40.80647,-73.94644,10027
8953,40.690823,-73.936615,11221
8959,40.805836,-73.94691,10027
8963,40.604996,-73.99427,11214
8971,40.69731,-73.932274,11206
8974,40.677025,-73.95268,11216
8988,40.680473,-73.9614,11238
8998,40.820435,-73.93624,10037
8999,40.668648,-73.92835,11213
9000,40.773964,-73.9228,11102
9003,40.677174,-73.924774,11233
9006,40.821,-73.8969,10459
9008,40.663517,-73.957214,11225
9021,40.80897,-73.94833,10027
9026,40.8165,-73.946556,10030
9027,40.826855,-73.922676,10451
9028,40.813374,-73.956276,10115
9030,40.69919,-73.91469,11237
9035,40.600945,-73.82037,11693
9037,40.629852,-74.01956,11209
9041,40.865593,-73.91811,10034
9043,40.65263,-74.00618,11232
9044,40.823315,-73.94901,10031
9047,40.805737,-73.94065,10035
9060,40.712902,-73.90608,11385
9066,40.67277,-73.9628,11238
9067,40.778797,-73.98206,10023
9071,40.860577,-73.90255,10468
9074,40.71671,-73.98917,10002
9075,40.68662,-73.82319,11419
9076,40.700054,-73.92459,11237
9084,40.663124,-73.96244,11225
9086,40.65624,-73.93669,11203
9089,40.885098,-73.90066,10463
9093,40.66077,-73.91975,11212
9098,40.81094,-73.94318,10027
9099,40.744034,-74.00313,10011
9101,40.747852,-73.99291,10001
9102,40.7517,-73.986404,10018
9105,40.65626,-73.950165,11226
9108,40.72293,-73.98865,10002
9109,40.756035,-73.98695,10019
9113,40.76943,-73.91025,11101
9115,40.704895,-73.94926,11206
9127,40.730137,-73.862366,11375
9130,40.730537,-73.95065,11222
9132,40.81172,-73.92813,10451
9133,40.736855,-73.97853,10010
9134,40.85533,-73.93332,10040
9138,40.752975,-73.91024,11377
9142,40.68796,-73.94194,11221
9144,40.74649,-74.001335,10011
9146,40.65729,-73.880005,11207
9148,40.61709,-73.91895,11234
9149,40.698772,-73.92233,11221
9151,40.697582,-73.94965,11206
9154,40.821068,-73.89894,10459
9161,40.82326,-73.95277,10031
9162,40.701046,-73.91068,11385
9168,40.718987,-73.892136,11379
9169,40.600216,-73.943825,11229
9170,40.78542,-73.98399,10069
9175,40.62509,-74.12474,10310
9176,40.63667,-74.02567,11220
9182,40.6835,-73.93516,11221
9188,40.669228,-73.9556,11225
9190,40.769886,-73.92781,11102
9197,40.69473,-73.91928,11221
9198,40.7441,-73.99565,10011
9199,40.799435,-73.9553,10026
9201,40.792927,-73.94791,10029
9203,40.854977,-73.92779,10040
9218,40.69663,-73.91857,11237
9220,40.828075,-73.88543,10459
9223,40.692593,-73.91551,11221
9224,40.735203,-73.985794,10003
9225,40.64431,-73.93155,11203
9226,40.862755,-73.901085,10468
9234,40.691017,-73.954475,11205
9235,40.60981,-73.92251,11234
9261,40.670124,-73.95528,11226
9263,40.747772,-73.985054,10018
9267,40.71445,-73.9306,11415
9272,40.6884,-73.95118,11216
9284,40.73332,-73.79114,11365
9289,40.73272,-73.94281,11222
9299,40.654694,-74.01111,11232
9300,40.678516,-73.963905,11238
9304,40.701508,-73.88608,11385
9306,40.801285,-73.95394,10026
9309,40.714264,-73.980934,10002
9312,40.673115,-73.88762,11207
9313,40.687244,-73.95469,11221
9314,40.634884,-73.93343,11203
9315,40.8511,-73.90468,10457
9318,40.664692,-73.729836,11422
9319,40.62962,-74.07667,10301
9320,40.734657,-74.00475,10014
9331,40.823887,-73.95232,10031
9336,40.808804,-73.95589,10027
9341,40.812115,-73.94604,10027
9343,40.677,-73.81965,11420
9350,40.681484,-73.97703,11217
9352,40.810856,-73.939026,10037
9354,40.834198,-73.85169,10462
9356,40.757072,-73.96986,10035
9360,40.666737,-73.991745,11215
9361,40.70618,-73.92846,11237
9377,40.83543,-73.92341,10452
9378,40.81666,-73.938995,10030
9380,40.700825,-73.89424,11385
9388,40.815845,-73.89544,10459
9389,40.58905,-73.811455,11693
9394,40.712902,-73.98694,10002
9405,40.69657,-73.95844,11205
9411,40.83661,-73.92234,10452
9413,40.606762,-74.16583,10314
9420,40.84771,-73.93798,10033
9421,40.677917,-73.93861,11213
9422,40.826275,-73.85971,10472
9423,40.718678,-73.9405,11211
9424,40.813374,-73.956276,10115
9435,40.852386,-73.90369,10457
9445,40.719395,-74.00189,10003
9446,40.68107,-73.94972,11216
9448,40.679737,-73.76162,11434
9450,40.637154,-74.1602,10303
9457,40.663727,-73.95386,11213
9462,40.686367,-73.929756,11221
9474,40.850906,-73.93829,10040
9482,40.819096,-73.94093,10030
9493,40.65945,-73.89847,11207
9496,40.776875,-73.94938,10028
9498,40.760525,-73.97998,10020
9505,40.75267,-73.93641,11101
9507,40.647766,-73.95816,11226
9510,40.856503,-73.93277,10040
9511,40.732372,-74.00348,10014
9514,40.679276,-73.92906,11234
9525,40.55594,-74.176125,10312
9536,40.844593,-73.88167,10460
9543,40.80297,-73.96387,10025
9544,40.789623,-73.94007,10029
9547,40.556232,-74.14655,10308
9548,40.75034,-73.983185,10018
9552,40.647766,-73.95816,11226
9553,40.85669,-73.864746,10462
9555,40.843365,-73.91545,10452
9571,40.632492,-74.1564,10303
9573,40.712673,-73.80139,11432
9590,40.63552,-74.0167,11220
9595,40.634098,-74.01782,11220
9596,40.69467,-73.93115,11221
9598,40.718987,-73.892136,11379
9603,40.68199,-73.90887,11207
9609,40.75303,-73.92163,11101
9611,40.85537,-73.90473,10453
9616,40.677773,-73.93587,11208
9618,40.72882,-73.95367,11222
9623,40.70663,-73.806595,11427
9625,40.856743,-73.89527,10458
9632,40.717926,-73.98568,10002
9645,40.631275,-73.97606,11218
9649,40.857327,-73.904526,10453
9651,40.83876,-73.93967,10032
9652,40.69412,-73.96017,11205
9664,40.852806,-73.90477,10453
9665,40.696198,-73.98869,11201
9669,40.59348,-73.96326,11223
9672,40.81394,-73.948425,10027
9675,40.703815,-73.89106,11385
9686,40.685463,-73.9506,11221
9691,40.795586,-73.950165,10029
9692,40.641186,-74.014404,11220
9697,40.753937,-73.8603,11368
9707,40.771996,-73.933304,11102
9713,40.68064,-73.95338,11216
9716,40.66173,-73.96078,11203
9734,40.674313,-73.95009,11216
9743,40.80047,-73.95777,10026
9749,40.822834,-73.941925,10030
9758,40.729794,-74.002144,10019
9759,40.748466,-73.99247,10001
9760,40.7716,-73.80907,11354
9771,40.83228,-73.90963,10456
9774,40.87341,-73.87589,10467
9776,40.72931,-73.997894,10012
9782,40.813374,-73.956276,10115
9784,40.760464,-73.826546,11354
9790,40.701046,-73.91068,11385
9806,40.801754,-73.93121,10035
9812,40.743782,-73.97352,10016
9813,40.68372,-73.78468,11434
9819,40.702778,-73.89457,11385
9821,40.76085,-73.923004,11106
9823,40.859303,-73.89884,10458
9829,40.748825,-73.96984,10017
9841,40.694576,-73.95615,11205
9845,40.771694,-73.95919,10021
9849,40.644337,-74.00754,11220
9853,40.743782,-73.97352,10016
9856,40.710476,-73.963844,11249
9858,40.58227,-73.98612,11224
9859,40.807545,-73.95681,10026
9860,40.708897,-74.00231,10038
9862,40.732037,-73.814926,11365
9872,40.815304,-73.94371,10030
9873,40.675755,-73.95977,11238
9878,40.7632,-73.92109,11101
9880,40.83302,-73.862724,10470
9881,40.673397,-73.98279,11215
9882,40.764347,-73.82595,11354
9883,40.656063,-73.93957,11203
9884,40.69386,-73.96222,11205
9885,40.682415,-73.83617,11417
9886,40.665493,-73.88475,11207
9890,40.822834,-73.941925,10030
9901,40.82577,-73.91542,10451
9905,40.70089,-73.94221,11206
9911,40.79988,-73.93861,10035
9912,40.757107,-73.997314,10018
9916,40.821,-73.8969,10459
9917,40.8617,-73.89139,10470
9927,40.657665,-73.89705,11207
9928,40.58196,-73.959946,11224
9938,40.806335,-73.95588,10026
9941,40.82092,-73.94333,10030
9949,40.79913,-73.96667,10025
9950,40.661148,-73.945496,11225
9953,40.650944,-73.905975,11236
9957,40.728596,-73.98768,10003
9962,40.62058,-74.16359,10314
9963,40.811565,-73.942726,10027
9971,40.681137,-73.95567,11207
9975,40.83501,-73.91206,10456
9977,40.689022,-73.93925,11221
9985,40.728065,-73.99896,10012
9988,40.72293,-73.847336,11375
9991,40.714333,-73.92946,11237
9992,40.73447,-73.989944,10003
9996,40.820873,-73.94516,10030
9997,40.729553,-73.91188,11378
10006,40.689236,-73.84503,11421
10008,40.75714,-73.8271,11355
10009,40.701508,-73.88608,11385
10011,40.698536,-73.91788,11207
10014,40.8047,-73.91243,10454
10015,40.87683,-73.86472,10467
10017,40.655563,-73.87974,11239
10018,40.642303,-74.01324,11220
10024,40.827423,-73.86823,10472
10028,40.606728,-73.76394,11691
10029,40.686993,-73.976555,11221
10031,40.731613,-73.9545,11222
10038,40.775433,-73.90022,11105
10040,40.663982,-73.72963,11422
10042,40.822174,-73.95211,10031
10046,40.674572,-73.96314,11233
10049,40.68418,-73.983955,11217
10053,40.690563,-73.94536,11221
10058,40.610172,-74.12146,10314
10059,40.792927,-73.94791,10029
10060,40.80297,-73.96387,10025
10071,40.688324,-73.96482,11238
10077,40.77305,-73.92148,11102
10079,40.712,-73.82546,11435
10081,40.68382,-73.83685,11417
10082,40.785866,-73.950935,10037
10087,40.75831,-73.96294,10022
10092,40.669704,-73.94774,11225
10093,40.699158,-73.927055,11221
10102,40.663284,-73.96096,11225
10105,40.809692,-73.94409,10027
10110,40.71558,-73.960144,11211
10111,40.69037,-73.92755,11221
10113,40.728584,-73.82047,11367
10121,40.74094,-73.91725,11377
10129,40.840977,-73.916016,10452
10133,40.672077,-73.941956,11213
10139,40.674,-73.960396,11238
10145,40.63962,-73.95477,11226
10148,40.73401,-74.00457,10014
10153,40.608807,-73.9532,11229
10162,40.737785,-73.93496,11101
10164,40.766666,-73.9304,11106
10166,40.857105,-73.90936,10453
10169,40.67036,-73.77779,11434
10170,40.684002,-73.86343,11416
10173,40.666725,-73.94245,11213
10176,40.706867,-73.7908,11432
10182,40.620197,-73.96235,11230
10187,40.743156,-73.97213,10010
10190,40.757847,-73.91661,11103
10193,40.631836,-73.94463,11210
10199,40.826626,-73.939156,10039
10200,40.694214,-73.95932,11237
10202,40.805836,-73.94691,10027
10207,40.69529,-73.94339,11206
10209,40.692356,-73.94282,11221
10219,40.665718,-73.95687,11213
10222,40.707462,-74.00404,10038
10232,40.644634,-73.943115,11203
10248,40.759163,-73.988396,10036
10252,40.759293,-73.92646,11106
10255,40.696785,-73.95659,11205
10256,40.570877,-74.16984,10312
10257,40.792362,-73.96418,10025
10259,40.72593,-73.99466,10012
10275,40.81574,-73.95456,10027
10277,40.792927,-73.94791,10029
10281,40.668495,-73.925606,11213
10284,40.716316,-73.90164,11378
10286,40.807095,-73.945984,10027
10287,40.676785,-73.969185,11238
10292,40.664963,-73.98982,11218
10295,40.671185,-73.94204,11233
10297,40.696335,-73.930504,11221
10313,40.672413,-73.957344,11238
10316,40.748802,-73.86309,11368
10320,40.71827,-73.99072,10002
10322,40.681572,-73.92579,11233
10329,40.812813,-73.94181,10030
10333,40.696144,-73.97834,11251
10337,40.744717,-73.86786,11373
10339,40.847122,-73.90838,10453
10352,40.596233,-73.938194,11229
10356,40.735752,-73.88052,11373
10357,40.69885,-73.938576,11206
10360,40.59582,-73.77233,11692
10363,40.812103,-73.94976,10027
10372,40.599052,-74.1627,10314
10376,40.795963,-73.97084,10025
10380,40.68418,-73.983955,11217
10392,40.666878,-73.94522,11213
10395,40.703045,-73.92985,11237
10399,40.69597,-73.91337,11237
10404,40.6765,-73.88234,11208
10407,40.67187,-73.95464,11216
10409,40.72738,-73.94575,11222
10410,40.812744,-73.937645,10037
10414,40.666603,-73.95655,11225
10425,40.696354,-73.94071,11237
10427,40.814144,-73.95571,10027
10429,40.85482,-73.9112,10453
10430,40.675236,-73.97106,11217
10434,40.687935,-73.9154,11237
10435,40.68817,-73.98399,11217
10439,40.582287,-74.16907,10314
10445,40.679787,-73.93844,11213
10446,40.69336,-73.97585,11205
10449,40.663517,-73.957214,11225
10450,40.69375,-73.9372,11206
10453,40.681805,-73.94987,11216
10455,40.820026,-73.90299,10456
10458,40.68342,-73.982,11217
10468,40.819046,-73.944695,10030
10471,40.84494,-73.92044,10453
10479,40.779495,-73.9535,10028
10481,40.68484,-73.79281,11436
10485,40.701103,-73.92239,11237
10493,40.612724,-73.94418,11229
10495,40.716988,-73.90183,11378
10497,40.651573,-73.97237,11218
10498,40.728928,-73.9195,11378
10502,40.659584,-74.00247,11232
10504,40.710785,-73.95995,11211
10507,40.75205,-73.92792,11101
10508,40.8165,-73.946556,10030
10518,40.848118,-73.93089,10040
10521,40.807545,-73.95681,10026
