COLLISION_ID,index,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET
4497956,3104,1/13/22,14:00:00,MANHATTAN,10065,40.762486,-73.96298,"(40.762486, -73.96298)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,Station Wagon/Sport Utility Vehicle,Bike,EAST 62 STREET
4495779,2498,1/13/22,17:00:00,BROOKLYN,11218,40.647182,-73.98134,"(40.647182, -73.98134)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,CATON AVENUE
4494851,2252,1/13/22,18:00:00,MANHATTAN,10032,40.837906,-73.93835,"(40.837906, -73.93835)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,AMSTERDAM AVENUE
4494372,2287,1/13/22,19:00:00,BROOKLYN,11219,40.62916,-74.01144,"(40.62916, -74.01144)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,FORT HAMILTON PARKWAY
4494379,2280,1/13/22,19:00:00,BROOKLYN,11229,40.61061,-73.95671,"(40.61061, -73.95671)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,AVENUE P
4494421,2323,1/13/22,19:00:00,MANHATTAN,10019,40.76359,-73.98144,"(40.76359, -73.98144)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Bike,Bike,7 AVENUE
4495000,2327,1/13/22,21:00:00,MANHATTAN,10040,40.86159,-73.92475,"(40.86159, -73.92475)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,E-Bike,NAGLE AVENUE
4494549,2255,1/13/22,23:00:00,QUEENS,11369,40.770313,-73.87603,"(40.770313, -73.87603)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,94 STREET
4499256,3982,1/14/22,13:00:00,MANHATTAN,10001,40.75024,-73.998604,"(40.75024, -73.998604)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Van,Bike,WEST 29 STREET
4495082,2284,1/14/22,17:00:00,MANHATTAN,10128,40.779495,-73.9535,"(40.779495, -73.9535)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Taxi,E-Bike,3 AVENUE
4495174,2368,1/14/22,18:00:00,MANHATTAN,10029,40.78832,-73.941025,"(40.78832, -73.941025)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 104 STREET
4494624,2256,1/14/22,19:00:00,QUEENS,11420,40.682285,-73.80805,"(40.682285, -73.80805)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,LINDEN BOULEVARD
4495150,2325,1/14/22,21:00:00,BRONX,10457,40.853813,-73.90734,"(40.853813, -73.90734)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Bike,EAST BURNSIDE AVENUE
4494759,2370,1/15/22,12:00:00,BROOKLYN,11229,40.608807,-73.9532,"(40.608807, -73.9532)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,QUENTIN ROAD
4494870,2369,1/15/22,20:00:00,QUEENS,11106,40.768257,-73.93203,"(40.768257, -73.93203)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inexperience,Sedan,E-Bike,14 STREET
4496335,2887,1/15/22,23:00:00,MANHATTAN,10029,40.795536,-73.9481,"(40.795536, -73.9481)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MADISON AVENUE
4495043,2411,1/16/22,13:00:00,QUEENS,11420,40.675106,-73.80979,"(40.675106, -73.80979)",1,0,0,0,1,0,0,0,View Obstructed/Limited,View Obstructed/Limited,Sedan,Bike,128 STREET
4494941,2410,1/16/22,14:00:00,BROOKLYN,11232,40.651512,-74.00734,"(40.651512, -74.00734)",1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Pick-up Truck,Bike,4 AVENUE
4495151,2415,1/16/22,15:00:00,BROOKLYN,11223,40.605495,-73.98307,"(40.605495, -73.98307)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,KINGS HIGHWAY
4494964,2414,1/16/22,15:00:00,BROOKLYN,11220,40.644127,-74.00417,"(40.644127, -74.00417)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,7 AVENUE
4494991,2412,1/16/22,17:00:00,BROOKLYN,11209,40.63073,-74.01734,"(40.63073, -74.01734)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,7 AVENUE
4495359,2413,1/16/22,22:00:00,MANHATTAN,10019,40.76531,-73.99134,"(40.76531, -73.99134)",1,0,0,0,1,0,0,0,Passing Too Closely,Glare,Bike,Sedan,10 AVENUE
4495198,14011,1/16/22,23:00:00,BROOKLYN,11224,40.577003,-74.00217,"(40.577003, -74.00217)",2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,NEPTUNE AVENUE
4502209,4541,1/18/22,8:00:00,QUEENS,11101,40.751972,-73.93197,"(40.751972, -73.93197)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,39 AVENUE
4495762,2527,1/18/22,13:00:00,BRONX,10462,40.831924,-73.85104,"(40.831924, -73.85104)",1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,Sedan,Bike,CASTLE HILL AVENUE
4496057,2526,1/18/22,17:00:00,BROOKLYN,11226,40.648533,-73.95827,"(40.648533, -73.95827)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,FLATBUSH AVENUE
4495679,2530,1/18/22,18:00:00,MANHATTAN,10032,40.843433,-73.94164,"(40.843433, -73.94164)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,FORT WASHINGTON AVENUE
4495626,2529,1/18/22,21:00:00,BROOKLYN,11217,40.68087,-73.97515,"(40.68087, -73.97515)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Bike,Bike,BERGEN STREET
4495730,2528,1/18/22,22:00:00,MANHATTAN,10003,40.733303,-73.99333,"(40.733303, -73.99333)",1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,Taxi,Bike,UNIVERSITY PLACE
4501488,4406,1/19/22,6:00:00,BROOKLYN,11221,40.691456,-73.9178,"(40.691456, -73.9178)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unsafe Speed,Van,Bike,EVERGREEN AVENUE
4495886,2740,1/19/22,17:00:00,BROOKLYN,11233,40.670895,-73.91405,"(40.670895, -73.91405)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BOYLAND STREET
4496107,3076,1/19/22,22:00:00,MANHATTAN,10128,40.78148,-73.95625,"(40.78148, -73.95625)",1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Bike,Sedan,EAST 88 STREET
4496264,2868,1/20/22,5:00:00,BROOKLYN,11201,40.696033,-73.984535,"(40.696033, -73.984535)",1,0,0,0,1,0,0,0,Pavement Slippery,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,E-Bike,TILLARY STREET
4497280,3027,1/20/22,20:00:00,QUEENS,11374,40.724434,-73.8693,"(40.724434, -73.8693)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,63 AVENUE
4496425,2742,1/21/22,0:00:00,BROOKLYN,11215,40.65638,-73.98066,"(40.65638, -73.98066)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,18 STREET
4497249,3025,1/21/22,18:00:00,STATEN ISLAND,10306,40.571266,-74.09118,"(40.571266, -74.09118)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,PATTERSON AVENUE
4496321,2739,1/21/22,19:00:00,BROOKLYN,11229,40.604027,-73.9523,"(40.604027, -73.9523)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,OCEAN AVENUE
4497727,3110,1/21/22,22:00:00,MANHATTAN,10027,40.80777,-73.94549,"(40.80777, -73.94549)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,Sedan,E-Bike,WEST 125 STREET
4497820,3117,1/22/22,12:00:00,MANHATTAN,10003,40.73426,-73.98356,"(40.73426, -73.98356)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,E-Bike,E-Bike,2 AVENUE
4497142,3026,1/22/22,18:00:00,MANHATTAN,10036,40.75595,-73.99074,"(40.75595, -73.99074)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,unk,Bike,WEST 40 STREET
4496454,2933,1/22/22,18:00:00,BROOKLYN,11205,40.68954,-73.971146,"(40.68954, -73.971146)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,DE KALB AVENUE
4499947,4173,1/23/22,0:00:00,MANHATTAN,10031,40.82897,-73.9486,"(40.82897, -73.9486)",2,0,0,0,1,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,WEST 149 STREET
4496780,3022,1/23/22,18:00:00,BRONX,10452,40.835724,-73.92129,"(40.835724, -73.92129)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,Bike,EAST 167 STREET
4496749,3021,1/23/22,19:00:00,BROOKLYN,11249,40.707,-73.9673,"(40.707, -73.9673)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WYTHE AVENUE
4497079,3023,1/23/22,21:00:00,BROOKLYN,11218,40.638733,-73.98468,"(40.638733, -73.98468)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,40 STREET
4499681,4138,1/24/22,0:00:00,BROOKLYN,11201,40.686096,-73.99637,"(40.686096, -73.99637)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,CLINTON STREET
4496898,3080,1/24/22,0:00:00,MANHATTAN,10029,40.787693,-73.94148,"(40.787693, -73.94148)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Taxi,Bike,EAST 103 STREET
4496922,3095,1/24/22,6:00:00,BROOKLYN,11204,40.62731,-73.98539,"(40.62731, -73.98539)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,53 STREET
4501640,4409,1/24/22,15:00:00,BROOKLYN,11238,40.68174,-73.95859,"(40.68174, -73.95859)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,FULTON STREET
4497030,3079,1/24/22,20:00:00,MANHATTAN,10016,40.749664,-73.98158,"(40.749664, -73.98158)",1,0,0,0,1,0,0,0,Following Too Closely,Passing or Lane Usage Improper,Taxi,E-Bike,EAST 37 STREET
4498068,3942,1/24/22,23:00:00,BROOKLYN,11213,40.667015,-73.9313,"(40.667015, -73.9313)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Taxi,Bike,UTICA AVENUE
4497134,3113,1/25/22,5:00:00,MANHATTAN,10012,40.724136,-73.992615,"(40.724136, -73.992615)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,EAST HOUSTON STREET
4497307,3116,1/25/22,9:00:00,MANHATTAN,10002,40.721233,-73.98778,"(40.721233, -73.98778)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,LUDLOW STREET
4498628,3869,1/25/22,14:00:00,BRONX,10458,40.859875,-73.89323,"(40.859875, -73.89323)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Turning Improperly,Sedan,Bike,WEBSTER AVENUE
4497344,3103,1/25/22,16:00:00,BROOKLYN,11206,40.701862,-73.94383,"(40.701862, -73.94383)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BROADWAY
4497476,3107,1/25/22,17:00:00,BROOKLYN,11215,40.676147,-73.98391,"(40.676147, -73.98391)",1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Bike,Sedan,4 AVENUE
4497354,3112,1/25/22,20:00:00,QUEENS,11102,40.766884,-73.921394,"(40.766884, -73.921394)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,E-Bike,31 STREET
4497388,3176,1/26/22,6:00:00,MANHATTAN,10075,40.774952,-73.96101,"(40.774952, -73.96101)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 78 STREET
4497469,3175,1/26/22,8:00:00,BROOKLYN,11215,40.665028,-73.98646,"(40.665028, -73.98646)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Following Too Closely,Sedan,Bike,6 AVENUE
4497554,3178,1/26/22,8:00:00,MANHATTAN,10075,40.774323,-73.96149,"(40.774323, -73.96149)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,PARK AVENUE
4499092,3769,1/26/22,11:00:00,QUEENS,11368,40.757336,-73.86849,"(40.757336, -73.86849)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Bike,Sedan,100 STREET
4497669,3174,1/26/22,15:00:00,MANHATTAN,10065,40.76661,-73.965,"(40.76661, -73.965)",1,0,0,0,1,0,0,0,Driver Inexperience,Traffic Control Disregarded,Sedan,Bike,EAST 66 STREET
4498725,3884,1/26/22,21:00:00,BROOKLYN,11221,40.690266,-73.91546,"(40.690266, -73.91546)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,CORNELIA STREET
4497778,3173,1/27/22,6:00:00,BRONX,10462,40.85071,-73.865906,"(40.85071, -73.865906)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,ANTIN PLACE
4497862,3172,1/27/22,10:00:00,BROOKLYN,11232,40.6532,-74.005585,"(40.6532, -74.005585)",1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,4 AVENUE
4499835,4137,1/27/22,11:00:00,MANHATTAN,10031,40.825905,-73.94712,"(40.825905, -73.94712)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,WEST 146 STREET
4498170,3885,1/27/22,17:00:00,QUEENS,11354,40.769096,-73.833664,"(40.769096, -73.833664)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Turning Improperly,Bike,Sedan,FARRINGTON STREET
4498015,3883,1/28/22,8:00:00,QUEENS,11355,40.73992,-73.81513,"(40.73992, -73.81513)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bus,KISSENA BOULEVARD
4498461,3768,1/29/22,19:00:00,MANHATTAN,10035,40.80438,-73.93953,"(40.80438, -73.93953)",1,0,0,0,1,0,0,0,Pavement Slippery,Pavement Slippery,Sedan,Bike,EAST 124 STREET
4499123,3980,1/30/22,14:00:00,MANHATTAN,10128,40.78587,-73.95305,"(40.78587, -73.95305)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Sedan,Bike,EAST 95 STREET
4500770,4330,2/1/22,11:00:00,QUEENS,11367,40.7338,-73.81481,"(40.7338, -73.81481)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,KISSENA BOULEVARD
4501773,4527,2/1/22,17:00:00,QUEENS,11377,40.74603,-73.913376,"(40.74603, -73.913376)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,SKILLMAN AVENUE
4499504,4178,2/2/22,6:00:00,QUEENS,11419,40.68246,-73.830025,"(40.68246, -73.830025)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,111 STREET
4499604,4176,2/2/22,13:00:00,MANHATTAN,10022,40.759678,-73.97216,"(40.759678, -73.97216)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,PARK AVENUE
4499482,4177,2/2/22,18:00:00,MANHATTAN,10021,40.76817,-73.9528,"(40.76817, -73.9528)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Bike,Station Wagon/Sport Utility Vehicle,EAST 74 STREET
4499978,4174,2/2/22,18:00:00,MANHATTAN,10010,40.738167,-73.98364,"(40.738167, -73.98364)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Bike,Bus,3 AVENUE
4499489,4172,2/2/22,19:00:00,BROOKLYN,11235,40.59328,-73.94538,"(40.59328, -73.94538)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,AVENUE X
4499632,4180,2/2/22,21:00:00,QUEENS,11432,40.707226,-73.804504,"(40.707226, -73.804504)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Taxi,Bike,153 STREET
4500614,4318,2/3/22,16:00:00,MANHATTAN,10022,40.76161,-73.97076,"(40.76161, -73.97076)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,EAST 57 STREET
4504654,537,2/3/22,18:00:00,MANHATTAN,10036,40.763428,-73.99271,"(40.763428, -73.99271)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,WEST 48 STREET
4499853,4243,2/3/22,19:00:00,MANHATTAN,10025,40.792362,-73.96418,"(40.792362, -73.96418)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle,E-Bike,CENTRAL PARK WEST
4500403,4179,2/4/22,13:00:00,BRONX,10467,40.884068,-73.85917,"(40.884068, -73.85917)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle,Bike,BARNES AVENUE
4500421,4175,2/4/22,22:00:00,MANHATTAN,10019,40.763485,-73.98895,"(40.763485, -73.98895)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WEST 50 STREET
4500054,4321,2/5/22,9:00:00,BROOKLYN,11228,40.625774,-74.016495,"(40.625774, -74.016495)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,E-Bike,E-Bike,BAY RIDGE PARKWAY
4500705,4317,2/5/22,13:00:00,BRONX,10473,40.82188,-73.85927,"(40.82188, -73.85927)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,LAFAYETTE AVENUE
4500353,4319,2/5/22,16:00:00,BROOKLYN,11204,40.62139,-73.99555,"(40.62139, -73.99555)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,16 AVENUE
4500422,4301,2/5/22,17:00:00,BROOKLYN,11207,40.68631,-73.97445,"(40.68631, -73.97445)",1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Bike,Sedan,FULTON STREET
4500264,4357,2/6/22,2:00:00,BRONX,10457,40.838875,-73.90266,"(40.838875, -73.90266)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,CLAREMONT PARKWAY
4500395,4358,2/6/22,15:00:00,QUEENS,11355,40.75539,-73.828285,"(40.75539, -73.828285)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MAIN STREET
4500504,4360,2/6/22,16:00:00,BROOKLYN,11229,40.600426,-73.941895,"(40.600426, -73.941895)",1,0,0,0,1,0,0,0,Glare,Unspecified,Sedan,Bike,NOSTRAND AVENUE
4501315,4398,2/6/22,17:00:00,BROOKLYN,11205,40.694363,-73.958,"(40.694363, -73.958)",1,0,0,0,1,0,0,0,Passing Too Closely,Failure to Yield Right-of-Way,Sedan,Bike,MYRTLE AVENUE
4500460,4359,2/6/22,18:00:00,MANHATTAN,10027,40.81636,-73.954094,"(40.81636, -73.954094)",1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,AMSTERDAM AVENUE
4500445,4355,2/6/22,21:00:00,MANHATTAN,10032,40.835358,-73.94022,"(40.835358, -73.94022)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,Sedan,Bike,WEST 161 STREET
4502870,4643,2/7/22,6:00:00,MANHATTAN,10034,40.872314,-73.91274,"(40.872314, -73.91274)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,WEST 220 STREET
4500993,4400,2/7/22,10:00:00,MANHATTAN,10002,40.715622,-73.99428,"(40.715622, -73.99428)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,CANAL STREET
4501191,4401,2/7/22,15:00:00,MANHATTAN,10128,40.781315,-73.94614,"(40.781315, -73.94614)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,EAST 93 STREET
4501280,4403,2/8/22,8:00:00,BROOKLYN,11206,40.69783,-73.93677,"(40.69783, -73.93677)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BROADWAY
4501077,4412,2/8/22,10:00:00,BROOKLYN,11207,40.672844,-73.88943,"(40.672844, -73.88943)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,PITKIN AVENUE
4501382,4404,2/8/22,14:00:00,BROOKLYN,11232,40.651512,-74.00734,"(40.651512, -74.00734)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,4 AVENUE
4501896,4516,2/8/22,17:00:00,BROOKLYN,11201,40.68969,-73.99237,"(40.68969, -73.99237)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,COURT STREET
4502151,4543,2/8/22,18:00:00,BROOKLYN,11203,40.653503,-73.935425,"(40.653503, -73.935425)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,LINDEN BOULEVARD
4501295,4411,2/8/22,21:00:00,MANHATTAN,10009,40.72547,-73.98396,"(40.72547, -73.98396)",1,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,Sedan,E-Bike,EAST 6 STREET
4501343,4519,2/9/22,13:00:00,QUEENS,11379,40.713215,-73.87859,"(40.713215, -73.87859)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Sedan,Bike,66 DRIVE
4504226,4807,2/9/22,18:00:00,BROOKLYN,11238,40.67828,-73.958855,"(40.67828, -73.958855)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Bike,Bike,DEAN STREET
4501439,4522,2/9/22,23:00:00,MANHATTAN,10028,40.78519,-73.94934,"(40.78519, -73.94934)",1,0,0,0,1,0,0,0,View Obstructed/Limited,Traffic Control Disregarded,Sedan,Bike,EAST 96 STREET
4503360,4670,2/10/22,0:00:00,MANHATTAN,10022,40.758327,-73.96894,"(40.758327, -73.96894)",1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Taxi,Bike,3 AVENUE
4503607,4731,2/10/22,6:00:00,BROOKLYN,11201,40.69099,-73.98932,"(40.69099, -73.98932)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BOERUM PLACE
4502214,4549,2/10/22,15:00:00,BROOKLYN,11206,40.697582,-73.94965,"(40.697582, -73.94965)",1,0,0,0,1,0,0,0,Backing Unsafely,Driver Inattention/Distraction,Sedan,Bike,PARK AVENUE
4502443,4548,2/10/22,15:00:00,BROOKLYN,11215,40.665813,-73.97584,"(40.665813, -73.97584)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,PROSPECT PARK WEST
4505583,4901,2/10/22,15:00:00,MANHATTAN,10016,40.7463,-73.971664,"(40.7463, -73.971664)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,E-Bike,Sedan,1 AVENUE
4501726,4525,2/10/22,17:00:00,BROOKLYN,11206,40.701862,-73.94383,"(40.701862, -73.94383)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WHIPPLE STREET
4501679,4523,2/10/22,19:00:00,MANHATTAN,10128,40.780754,-73.95258,"(40.780754, -73.95258)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,3 AVENUE
4503422,4725,2/10/22,19:00:00,BROOKLYN,11223,40.59387,-73.9818,"(40.59387, -73.9818)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,WEST 11 STREET
4501723,4546,2/10/22,21:00:00,BRONX,10457,40.846657,-73.89619,"(40.846657, -73.89619)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,3 AVENUE
4502159,4542,2/11/22,12:00:00,BROOKLYN,11226,40.64295,-73.95356,"(40.64295, -73.95356)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,CLARENDON ROAD
4504289,4806,2/11/22,15:00:00,MANHATTAN,10027,40.818085,-73.96048,"(40.818085, -73.96048)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Pick-up Truck,Bike,WEST 125 STREET
4501996,4537,2/11/22,20:00:00,QUEENS,11355,40.744038,-73.81804,"(40.744038, -73.81804)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BOOTH MEMORIAL AVENUE
