,COLLISION_ID,DATES,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,TEMP,VISIBILITY,HUMIDITY,WIND_SPEED,WEATHER_MAIN,BIKE_LANE
3468,4378241,2020-12-15,12:00:00,QUEENS,11385,40.704563,-73.91066,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,SENECA AVENUE,33.93,10000.0,55,14.99,Clear,1
3469,4376531,2020-12-15,13:00:00,QUEENS,11377,40.74128,-73.90257,1.0,0,0,0,1,0,0,0,Brakes Defective,Unspecified,sedan,Bike,QUEENS BOULEVARD,34.41,10000.0,56,17.22,Clear,0
3470,4377445,2020-12-15,15:00:00,BROOKLYN,11201,40.68993,-73.98148,1.0,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,sedan,Station Wagon/Sport Utility Vehicle,DE KALB AVENUE,36.57,10000.0,49,16.11,Clear,1
3471,4376583,2020-12-15,15:00:00,BROOKLYN,11220,40.633152,-74.01639,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,7 AVENUE,36.57,10000.0,49,16.11,Clear,1
3472,4379615,2020-12-15,22:00:00,QUEENS,11421,40.692318,-73.8609,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,JAMAICA AVENUE,36.72,10000.0,45,16.11,Clear,1
3473,4376767,2020-12-16,07:00:00,BROOKLYN,11207,40.684937,-73.91014,1.0,0,0,0,1,0,0,0,Glare,Unspecified,station wagon/sport utility vehicle,E-Bike,BUSHWICK AVENUE,30.49,10000.0,43,13.87,Clear,1
3474,4376494,2020-12-16,08:00:00,MANHATTAN,10036,40.758022,-73.981804,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,AVENUE OF THE AMERICAS,29.35,10000.0,38,17.22,Clear,1
3475,4376600,2020-12-16,13:00:00,BROOKLYN,11207,40.669228,-73.8962,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Scooter,SUTTER AVENUE,28.87,10000.0,54,18.34,Clear,0
3476,4378119,2020-12-16,13:00:00,MANHATTAN,10035,40.80506,-73.94117,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,EAST 124 STREET,28.87,10000.0,54,18.34,Clear,0
3477,4380234,2020-12-16,13:00:00,MANHATTAN,10025,40.80297,-73.96387,1.0,0,0,0,1,0,0,0,Turning Improperly,Passing or Lane Usage Improper,station wagon/sport utility vehicle,Bike,WEST 110 STREET,28.87,10000.0,54,18.34,Clear,0
3478,4376668,2020-12-16,17:00:00,BROOKLYN,11217,40.682487,-73.979614,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,4 AVENUE,31.15,10000.0,56,19.69,Clear,1
3479,4376715,2020-12-16,18:00:00,BROOKLYN,11204,40.613895,-73.99219,1.0,0,0,0,1,0,0,0,Pavement Slippery,Pavement Slippery,sedan,Bike,72 STREET,32.38,10000.0,59,24.16,Clouds,1
3480,4377637,2020-12-17,14:00:00,MANHATTAN,10023,40.769848,-73.98432,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,sedan,Bike,WEST 60 STREET,26.89,3219.0,89,24.16,Snow,0
3481,4376961,2020-12-17,16:00:00,BROOKLYN,11217,40.679955,-73.97491,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,E-Bike,SAINT MARKS AVENUE,27.5,402.0,89,21.92,Snow,1
3482,4379274,2020-12-17,20:00:00,BROOKLYN,11214,40.58789,-73.98451,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,BAY 50 STREET,31.03,10000.0,77,19.69,Snow,1
3483,4377670,2020-12-17,23:00:00,MANHATTAN,10031,40.820095,-73.955086,1.0,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,e-scooter,Sedan,BROADWAY,30.54,10000.0,70,13.87,Snow,0
3484,4377275,2020-12-18,12:00:00,BROOKLYN,11204,40.61536,-73.987076,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,E-Scooter,67 STREET,27.12,10000.0,68,11.41,Clouds,1
3485,4377644,2020-12-18,13:00:00,MANHATTAN,10065,40.765358,-73.965904,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,LEXINGTON AVENUE,26.4,10000.0,70,12.75,Clouds,0
3486,4380263,2020-12-18,20:00:00,MANHATTAN,10009,40.725643,-73.99207,1.0,0,0,0,1,0,0,0,Turning Improperly,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,BOWERY,33.1,10000.0,65,10.29,Clouds,1
3487,4378700,2020-12-19,19:00:00,QUEENS,11377,40.74668,-73.90072,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,63 STREET,31.26,10000.0,62,5.82,Clear,0
3488,4381842,2020-12-19,21:00:00,MANHATTAN,10036,40.75484,-73.98412,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,AVENUE OF THE AMERICAS,31.42,10000.0,59,5.82,Snow,0
3489,4378016,2020-12-20,11:00:00,BROOKLYN,11215,40.66917,-73.98631,1.0,0,0,0,1,0,0,0,Turning Improperly,Unspecified,sedan,Bike,9 STREET,32.95,10000.0,59,8.05,Clouds,1
3490,4377958,2020-12-20,20:00:00,MANHATTAN,10002,40.720234,-73.98448,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,STANTON STREET,37.17,10000.0,87,8.05,Mist,0
3491,4378031,2020-12-20,23:00:00,BRONX,10454,40.808132,-73.916595,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,sedan,Bike,SAINT ANNS AVENUE,39.06,10000.0,81,6.93,Rain,0
3492,4380203,2020-12-20,23:00:00,BROOKLYN,11225,40.662735,-73.95713,2.0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,STERLING STREET,39.06,10000.0,81,6.93,Rain,0
3493,4378720,2020-12-21,09:00:00,QUEENS,11101,40.751602,-73.93384,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Scooter,NORTHERN BOULEVARD,38.75,10000.0,86,4.7,Haze,0
3494,4377988,2020-12-21,14:00:00,BRONX,10452,40.841347,-73.9169,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Turning Improperly,station wagon/sport utility vehicle,Bike,JEROME AVENUE,39.11,10000.0,81,5.82,Haze,0
3495,4381156,2020-12-21,17:00:00,MANHATTAN,10003,40.733303,-73.99333,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Taxi,EAST 11 STREET,41.49,10000.0,77,8.05,Haze,1
3496,4378331,2020-12-21,19:00:00,MANHATTAN,10019,40.76552,-73.98004,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,tow truck / wrecker,Bike,WEST 57 STREET,46.6,10000.0,65,8.05,Haze,1
3497,4378532,2020-12-22,10:00:00,BROOKLYN,11220,40.643776,-74.008125,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,utility,Bike,50 STREET,38.23,8047.0,84,13.87,Mist,1
3498,4378335,2020-12-22,15:00:00,BRONX,10456,40.835724,-73.90579,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,e-bike,Sedan,PARK AVENUE,41.81,10000.0,76,17.22,Haze,0
3499,4379360,2020-12-22,17:00:00,QUEENS,11427,40.730656,-73.745514,1.0,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,sedan,Bike,SPRINGFIELD BOULEVARD,46.42,10000.0,59,21.92,Clouds,0
3500,4378258,2020-12-22,17:00:00,BROOKLYN,11205,40.696117,-73.970436,1.0,0,0,0,1,0,0,0,Turning Improperly,Unspecified,bike,Pick-up Truck,VANDERBILT AVENUE,46.42,10000.0,59,21.92,Clouds,0
3501,4378332,2020-12-22,18:00:00,MANHATTAN,10019,40.761093,-73.98327,1.0,0,0,0,1,0,0,0,Following Too Closely,Driver Inattention/Distraction,e-scooter,Station Wagon/Sport Utility Vehicle,WEST 50 STREET,46.87,10000.0,53,23.04,Clouds,1
3502,4378341,2020-12-22,19:00:00,MANHATTAN,10019,40.760456,-73.98374,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,WEST 49 STREET,45.81,10000.0,53,27.74,Clouds,1
3503,4378743,2020-12-23,06:00:00,BROOKLYN,11212,40.669262,-73.91356,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,PITKIN AVENUE,40.68,10000.0,45,23.04,Clear,0
3504,4380027,2020-12-23,15:00:00,QUEENS,11385,40.694805,-73.8982,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,E-Bike,CYPRESS AVENUE,39.76,10000.0,46,4.7,Clear,0
3505,4378580,2020-12-23,17:00:00,MANHATTAN,10003,40.737328,-73.99266,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,taxi,Bike,WEST 16 STREET,42.91,10000.0,42,8.05,Clear,1
3506,4378540,2020-12-23,17:00:00,BROOKLYN,11215,40.66147,-73.98613,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,PROSPECT AVENUE,42.91,10000.0,42,8.05,Clear,1
3507,4378604,2020-12-23,19:00:00,MANHATTAN,10031,40.83027,-73.94393,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Scooter,WEST 153 STREET,44.22,10000.0,44,11.41,Clear,0
3508,4379366,2020-12-23,22:00:00,MANHATTAN,10016,40.7491,-73.984085,2.0,0,0,0,2,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Pedicab,WEST 35 STREET,42.01,10000.0,61,14.99,Clear,0
3509,4378737,2020-12-24,07:00:00,QUEENS,11354,40.7731,-73.84566,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,E-Bike,COLLEGE POINT BOULEVARD,43.74,10000.0,77,13.0,Clouds,0
3510,4378748,2020-12-24,09:00:00,BRONX,10458,40.861828,-73.89286,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,EAST FORDHAM ROAD,47.23,10000.0,80,15.99,Clouds,0
3511,4380488,2020-12-24,13:00:00,MANHATTAN,10029,40.792812,-73.937744,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,1 AVENUE,52.66,10000.0,75,20.8,Clouds,0
3512,4379432,2020-12-25,11:00:00,BRONX,10459,40.821415,-73.88933,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Sedan,BRUCKNER BOULEVARD,54.39,9656.0,90,26.4,Mist,0
3513,4379055,2020-12-25,18:00:00,MANHATTAN,10022,40.761234,-73.96389,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Bike,2 AVENUE,52.07,10000.0,88,26.4,Rain,0
3514,4379452,2020-12-26,19:00:00,BRONX,10458,40.866066,-73.89438,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,E-Bike,GRAND CONCOURSE,32.29,10000.0,45,19.69,Clear,0
3515,4379365,2020-12-27,02:00:00,MANHATTAN,10032,40.83349,-73.94158,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,WEST 158 STREET,28.04,10000.0,58,21.92,Clouds,0
3516,4379760,2020-12-27,17:00:00,MANHATTAN,10040,40.810764,-73.9526,1.0,0,0,0,1,0,0,0,View Obstructed/Limited,Passing or Lane Usage Improper,bus,Bike,SAINT NICHOLAS AVENUE,35.62,10000.0,49,6.93,Clear,0
3517,4379553,2020-12-27,17:00:00,MANHATTAN,10035,40.803123,-73.94045,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,EAST 122 STREET,35.62,10000.0,49,6.93,Clear,0
3518,4379673,2020-12-27,19:00:00,QUEENS,11368,40.75226,-73.86822,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,sedan,Bike,37 AVENUE,38.12,10000.0,41,5.82,Clear,0
3519,4379842,2020-12-28,11:00:00,QUEENS,11102,40.77054,-73.93205,1.0,0,0,0,1,0,0,0,Unsafe Speed,Traffic Control Disregarded,sedan,Bike,30 ROAD,41.67,10000.0,74,15.99,Clouds,0
3520,4379713,2020-12-28,13:00:00,QUEENS,11415,40.713287,-73.87163,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,E-Bike,80 STREET,43.25,10000.0,75,15.99,Clear,0
3521,4379985,2020-12-28,16:00:00,BROOKLYN,11226,40.646515,-73.958115,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FLATBUSH AVENUE,44.98,10000.0,69,11.41,Clouds,1
3522,4380014,2020-12-28,16:00:00,QUEENS,11385,40.70703,-73.909325,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,BLEECKER STREET,44.98,10000.0,69,11.41,Clouds,0
3523,4381099,2020-12-28,17:00:00,BRONX,10463,40.87314,-73.90572,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,WEST KINGSBRIDGE ROAD,46.11,10000.0,65,10.29,Clouds,0
3524,4381359,2020-12-28,18:00:00,MANHATTAN,10002,40.71997,-73.992905,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,DELANCEY STREET,47.61,10000.0,59,11.41,Clouds,1
3525,4379822,2020-12-28,23:00:00,MANHATTAN,10029,40.790253,-73.94564,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Scooter,3 AVENUE,47.59,10000.0,56,8.05,Clear,0
3526,4380025,2020-12-29,00:00:00,MANHATTAN,10002,40.71671,-73.98917,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,ESSEX STREET,46.38,10000.0,60,9.17,Clear,1
3527,4381366,2020-12-29,00:00:00,MANHATTAN,10019,40.762707,-73.98322,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,BROADWAY,46.38,10000.0,60,9.17,Clear,1
3528,4379819,2020-12-29,04:00:00,MANHATTAN,10013,40.72135,-74.00465,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,E-Bike,WEST BROADWAY,44.04,10000.0,56,17.22,Clear,1
3529,4380431,2020-12-29,09:00:00,QUEENS,11375,40.733616,-73.85253,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Bike,63 ROAD,39.15,10000.0,53,12.75,Clear,0
3530,4379934,2020-12-29,09:00:00,BROOKLYN,11204,40.621994,-73.99493,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,65 STREET,39.15,10000.0,53,12.75,Clear,1
3531,4380083,2020-12-29,11:00:00,BROOKLYN,11220,40.644547,-74.01091,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,E-Bike,5 AVENUE,38.53,10000.0,52,17.22,Clouds,1
3532,4380131,2020-12-29,13:00:00,BRONX,10453,40.855785,-73.90558,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,JEROME AVENUE,37.6,10000.0,50,14.99,Clouds,0
3533,4380114,2020-12-29,13:00:00,QUEENS,11105,40.775368,-73.90962,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,DITMARS BOULEVARD,37.6,10000.0,50,14.99,Clouds,0
3534,4380450,2020-12-29,17:00:00,BROOKLYN,11226,40.639305,-73.95898,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bus,Bike,OCEAN AVENUE,38.89,10000.0,34,23.04,Clear,0
3535,4380342,2020-12-29,18:00:00,BROOKLYN,11235,40.589348,-73.941765,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-scooter,Sedan,AVENUE Z,37.69,10000.0,35,24.16,Clouds,0
3536,4380356,2020-12-29,19:00:00,QUEENS,11101,40.755554,-73.91848,2.0,0,0,0,2,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,34 AVENUE,37.85,10000.0,34,20.8,Clouds,0
3537,4380190,2020-12-30,08:00:00,QUEENS,11362,40.764034,-73.74351,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,DOUGLASTON PARKWAY,29.75,10000.0,56,8.05,Clear,0
3538,4380222,2020-12-30,12:00:00,MANHATTAN,10024,40.787685,-73.97502,1.0,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,station wagon/sport utility vehicle,Bike,WEST 86 STREET,30.65,10000.0,57,4.7,Clouds,0
3539,4380436,2020-12-30,14:00:00,BROOKLYN,11201,40.690758,-73.99624,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,station wagon/sport utility vehicle,Bike,HENRY STREET,32.36,10000.0,59,8.05,Clouds,1
3540,4380533,2020-12-30,15:00:00,QUEENS,11354,40.76051,-73.82914,1.0,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,station wagon/sport utility vehicle,E-Bike,138 STREET,33.6,10000.0,58,13.87,Clear,0
3541,4380279,2020-12-30,16:00:00,BROOKLYN,11201,40.694553,-73.99618,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,REMSEN STREET,35.06,10000.0,48,13.87,Clear,1
3542,4380931,2020-12-30,22:00:00,QUEENS,11368,40.750717,-73.85877,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,ROOSEVELT AVENUE,39.97,10000.0,53,9.17,Clear,0
3543,4380629,2020-12-30,23:00:00,BROOKLYN,11220,40.639145,-74.020195,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,63 STREET,40.55,10000.0,53,10.29,Clear,0
3544,4380593,2020-12-31,14:00:00,QUEENS,11416,40.690865,-73.83931,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,E-Bike,106 STREET,44.98,10000.0,90,9.17,Rain,1
3545,4380855,2020-12-31,17:00:00,BROOKLYN,11209,40.62149,-74.02622,1.0,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,sedan,E-Bike,5 AVENUE,44.58,10000.0,81,12.75,Rain,0
3546,4380663,2020-12-31,18:00:00,QUEENS,11368,40.746075,-73.86408,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Sedan,NATIONAL STREET,44.78,10000.0,71,13.87,Rain,0
3547,4380740,2020-12-31,18:00:00,MANHATTAN,10035,40.803024,-73.93632,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,EAST 124 STREET,44.78,10000.0,71,13.87,Rain,0
3548,4382193,2020-12-31,19:00:00,MANHATTAN,10012,40.730057,-73.999374,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,SULLIVAN STREET,44.51,10000.0,69,16.11,Clouds,1
3549,4380723,2020-12-31,20:00:00,BROOKLYN,11206,40.699036,-73.9389,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing or Lane Usage Improper,sedan,Bike,PARK STREET,43.56,10000.0,66,14.99,Clouds,0
3550,4380726,2020-12-31,21:00:00,BROOKLYN,11221,40.68836,-73.91615,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,van,Bike,JEFFERSON AVENUE,42.42,10000.0,62,13.87,Clouds,0
3551,4381133,2020-12-31,21:00:00,BROOKLYN,11225,40.66206,-73.94277,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,E-Bike,EAST NEW YORK AVENUE,42.42,10000.0,62,13.87,Clouds,0
3552,4380895,2020-12-31,21:00:00,BROOKLYN,11207,40.68708,-73.913895,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,BUSHWICK AVENUE,42.42,10000.0,62,13.87,Clouds,1
3553,4383570,2021-01-01,00:00:00,BROOKLYN,11222,40.731613,-73.9545,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,JAVA STREET,40.41,10000.0,60,14.99,Clear,0
3554,4381149,2021-01-01,12:00:00,BROOKLYN,11216,40.68039,-73.94956,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,FULTON STREET,34.77,10000.0,63,10.29,Clear,1
3555,4381296,2021-01-01,19:00:00,MANHATTAN,10065,40.760857,-73.961075,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,1 AVENUE,39.51,10000.0,62,9.17,Clear,0
3556,4381222,2021-01-01,23:00:00,MANHATTAN,10035,40.80142,-73.93446,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,bike,Sedan,EAST 123 STREET,38.44,10000.0,78,10.29,Rain,1
3557,4381093,2021-01-02,00:00:00,BRONX,10453,40.847317,-73.911476,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Scooter,EAST 175 STREET,38.19,10000.0,81,16.11,Rain,0
3558,4380953,2021-01-02,08:00:00,BRONX,10470,40.87028,-73.878395,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,E-Bike,WEBSTER AVENUE,38.64,10000.0,92,12.75,Rain,0
3559,4491789,2021-01-02,10:00:00,QUEENS,11377,40.74603,-73.913376,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Scooter,SKILLMAN AVENUE,39.22,10000.0,95,5.82,Mist,0
3560,4380958,2021-01-02,11:00:00,QUEENS,11368,40.75777,-73.854164,1.0,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,sedan,Bike,GRAND CENTRAL PKWY,38.12,10000.0,93,10.29,Mist,0
3561,4381022,2021-01-02,11:00:00,BROOKLYN,11220,40.647346,-74.007996,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,5 AVENUE,38.12,10000.0,93,10.29,Mist,0
3562,4381108,2021-01-02,15:00:00,MANHATTAN,10031,40.82664,-73.94306,1.0,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,sedan,Bike,SAINT NICHOLAS AVENUE,45.28,10000.0,85,24.16,Clear,0
3563,4381062,2021-01-02,16:00:00,BROOKLYN,11226,40.651363,-73.96345,1.0,0,0,0,1,0,0,0,Unsafe Speed,Turning Improperly,bike,Station Wagon/Sport Utility Vehicle,CATON AVENUE,48.96,10000.0,72,27.74,Clouds,0
3564,4381098,2021-01-02,17:00:00,BROOKLYN,11226,40.653976,-73.952835,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,LENOX ROAD,51.17,10000.0,64,26.4,Clouds,1
3565,4381196,2021-01-02,18:00:00,MANHATTAN,10024,40.785732,-73.97645,1.0,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,sedan,Bike,WEST 83 STREET,52.21,10000.0,60,31.09,Clouds,0
3566,4381295,2021-01-02,19:00:00,BROOKLYN,11211,40.71473,-73.94208,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,METROPOLITAN AVENUE,50.77,10000.0,59,26.4,Clouds,0
3567,4380985,2021-01-02,19:00:00,QUEENS,11366,40.72291,-73.80468,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,164 STREET,50.77,10000.0,59,26.4,Clouds,0
3568,4381439,2021-01-02,20:00:00,BROOKLYN,11212,40.66996,-73.90889,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,PITKIN AVENUE,51.01,10000.0,55,25.28,Clear,0
3569,4381237,2021-01-03,18:00:00,BROOKLYN,11206,40.69822,-73.943954,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,PARK AVENUE,38.21,10000.0,86,18.34,Rain,0
3570,4383175,2021-01-04,05:00:00,BROOKLYN,11224,40.579197,-73.98195,1.0,0,0,0,1,0,0,0,Other Vehicular,Driver Inattention/Distraction,bike,Sedan,NEPTUNE AVENUE,37.38,10000.0,92,18.34,Rain,1
3571,4382218,2021-01-04,11:00:00,BROOKLYN,11203,40.637455,-73.92886,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FARRAGUT ROAD,36.39,10000.0,86,11.41,Clouds,1
3572,4382327,2021-01-04,15:00:00,MANHATTAN,10026,40.80153,-73.95256,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,sedan,Bike,SAINT NICHOLAS AVENUE,39.24,10000.0,77,9.17,Clouds,0
3573,4381562,2021-01-04,17:00:00,MANHATTAN,10021,40.768803,-73.95837,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,EAST 72 STREET,42.76,10000.0,70,8.05,Clear,0
3574,4381580,2021-01-04,17:00:00,BRONX,10452,40.835724,-73.92129,1.0,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,bike,Station Wagon/Sport Utility Vehicle,EAST 167 STREET,42.76,10000.0,70,8.05,Clear,0
3575,4381766,2021-01-04,17:00:00,MANHATTAN,10027,40.810093,-73.95309,1.0,0,0,0,1,0,0,0,Following Too Closely,Following Too Closely,sedan,E-Scooter,SAINT NICHOLAS AVENUE,42.76,10000.0,70,8.05,Clear,0
3576,4382889,2021-01-04,18:00:00,BROOKLYN,11233,40.67164,-73.95034,1.0,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,e-scooter,Sedan,NOSTRAND AVENUE,42.98,10000.0,70,9.17,Clouds,1
