COLLISION_ID,DATES,TIME,DAY_OF_WEEK,MONTH,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,TEMP,VISIBILITY,HUMIDITY,WIND_SPEED,WEATHER_MAIN,BIKE_LANE
4430928," June 21, 2021",12:00:00,Monday,June,BROOKLYN,11207,40.673714,-73.892456,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,BRADFORD STREET,74.55,10000.00,82,12.66,Clouds,0
4430838," June 21, 2021",14:00:00,Monday,June,QUEENS,11412,40.69223,-73.76027,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,LINDEN BOULEVARD,76.82,10000.00,77,9.22,Clouds,1
4429950," June 21, 2021",17:00:00,Monday,June,MANHATTAN,10013,40.722584,-74.00636,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,CANAL STREET,85.84,10000.00,58,12.66,Clouds,1
4429976," June 21, 2021",17:00:00,Monday,June,BROOKLYN,11219,40.637413,-73.9991,1,0,0,0,1,0,0,0,Steering Failure,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,e-bike,Bike,FORT HAMILTON PARKWAY,85.84,10000.00,58,12.66,Clouds,1
4429637," June 21, 2021",18:00:00,Monday,June,BRONX,10455,40.818336,-73.907005,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-bike,Sedan,EAST 156 STREET,82.15,10000.00,69,14.97,Clouds,0
4429650," June 21, 2021",18:00:00,Monday,June,BROOKLYN,11217,40.67968,-73.97826,2,0,0,0,1,0,1,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,PARK PLACE,82.15,10000.00,69,14.97,Clouds,1
4429603," June 21, 2021",18:00:00,Monday,June,MANHATTAN,10022,40.754875,-73.96853,1,0,0,0,1,0,0,0,Passenger Distraction,Driver Inattention/Distraction,taxi,Bike,2 AVENUE,82.15,10000.00,69,14.97,Clouds,0
4444834," June 21, 2021",18:00:00,Monday,June,BROOKLYN,11234,40.583725,-73.89372,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,FLATBUSH AVENUE,82.15,10000.00,69,14.97,Clouds,1
4430483," June 21, 2021",18:00:00,Monday,June,QUEENS,11432,40.713642,-73.80694,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,PARSONS BOULEVARD,82.15,10000.00,69,14.97,Clouds,0
4429587," June 21, 2021",19:00:00,Monday,June,STATEN ISLAND,10306,40.55848,-74.121605,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,pick-up truck,Bike,BROOK AVENUE,83.91,10000.00,59,11.5,Clouds,0
4429613," June 21, 2021",21:00:00,Monday,June,BROOKLYN,11213,40.670734,-73.93373,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Other Vehicular,sedan,Bike,SAINT JOHNS PLACE,84.36,10000.00,66,19.57,Clear,0
4429923," June 22, 2021",0:00:00,Tuesday,June,MANHATTAN,10009,40.724285,-73.9756,2,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,station wagon/sport utility vehicle,E-Bike,EAST 9 STREET,78.82,10000.00,74,11.5,Clear,0
4429627," June 22, 2021",2:00:00,Tuesday,June,BRONX,10457,40.837654,-73.89997,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,FULTON AVENUE,78.4,10000.00,76,24.16,Rain,0
4429878," June 22, 2021",3:00:00,Tuesday,June,MANHATTAN,10035,40.804066,-73.93117,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Driver Inattention/Distraction,bike,Sedan,HARLEM RIVER DRIVE,79.21,10000.00,69,11.5,Rain,0
4431409," June 22, 2021",13:00:00,Tuesday,June,QUEENS,11373,40.73648,-73.874275,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,55 AVENUE,76.71,10000.00,78,6.91,Clear,0
4429877," June 22, 2021",17:00:00,Tuesday,June,MANHATTAN,10016,40.748363,-73.98041,1,0,0,0,1,0,0,0,View Obstructed/Limited,Following Too Closely,taxi,Bike,EAST 36 STREET,69.98,10000.00,65,16.11,Rain,1
4435217," June 23, 2021",0:00:00,Wednesday,June,MANHATTAN,10002,40.71908,-73.98508,1,0,0,0,1,0,0,0,Obstruction/Debris,Unspecified,station wagon/sport utility vehicle,Bike,CLINTON STREET,64,10000.00,78,14.97,Rain,1
4439763," June 23, 2021",8:00:00,Wednesday,June,BROOKLYN,11217,40.68962,-73.97313,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,DE KALB AVENUE,57.16,10000.00,74,10.36,Clear,0
4430738," June 23, 2021",8:00:00,Wednesday,June,MANHATTAN,10035,40.801754,-73.93121,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,1 AVENUE,57.16,10000.00,74,10.36,Clear,1
4431439," June 23, 2021",13:00:00,Wednesday,June,MANHATTAN,10115,40.813374,-73.956276,1,0,0,0,1,0,0,0,Pavement Defective,Pavement Defective,concrete mixer,Bike,WEST 125 STREET,63.16,10000.00,55,13.8,Clear,0
4430207," June 23, 2021",14:00:00,Wednesday,June,BROOKLYN,11232,40.65823,-74.00035,1,0,0,0,1,0,0,0,Other Vehicular,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,4 AVENUE,68.22,10000.00,44,11.5,Clear,1
4434154," June 23, 2021",14:00:00,Wednesday,June,MANHATTAN,10027,40.807095,-73.945984,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,LENOX AVENUE,68.22,10000.00,44,11.5,Clear,0
4430169," June 23, 2021",14:00:00,Wednesday,June,STATEN ISLAND,10306,40.566383,-74.101555,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Turning Improperly,sedan,Bike,NEW DORP LANE,68.22,10000.00,44,11.5,Clear,1
4430740," June 23, 2021",16:00:00,Wednesday,June,MANHATTAN,10035,40.80118,-73.93975,1,0,0,0,1,0,0,0,Unspecified,Unspecified,pick-up truck,Bike,LEXINGTON AVENUE,73.04,10000.00,36,12.66,Clear,0
4430415," June 23, 2021",16:00:00,Wednesday,June,BROOKLYN,11234,40.679276,-73.92906,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,bike,Box Truck,FULTON STREET,73.04,10000.00,36,12.66,Clear,1
4430361," June 23, 2021",17:00:00,Wednesday,June,BROOKLYN,11206,40.702,-73.93205,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,CENTRAL AVENUE,74.1,10000.00,34,11.5,Clear,0
4430220," June 23, 2021",18:00:00,Wednesday,June,QUEENS,11361,40.76031,-73.774315,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,KENNEDY STREET,75.45,10000.00,34,14.97,Clouds,0
4434234," June 23, 2021",18:00:00,Wednesday,June,BROOKLYN,11216,40.68731,-73.94761,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,QUINCY STREET,75.45,10000.00,34,14.97,Clouds,1
4430602," June 23, 2021",20:00:00,Wednesday,June,BROOKLYN,11213,40.669098,-73.93666,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,EASTERN PARKWAY,76.17,10000.00,35,13.8,Clouds,0
4433088," June 23, 2021",21:00:00,Wednesday,June,BROOKLYN,11216,40.686905,-73.94463,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,TOMPKINS AVENUE,77.18,10000.00,33,8.99,Clouds,0
4430939," June 23, 2021",22:00:00,Wednesday,June,BROOKLYN,11208,40.68341,-73.87304,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-bike,Station Wagon/Sport Utility Vehicle,FULTON STREET,76.32,10000.00,33,10.36,Clear,0
4430816," June 23, 2021",23:00:00,Wednesday,June,MANHATTAN,10031,40.826427,-73.950455,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,Bike,WEST 145 STREET,74.98,10000.00,34,10.36,Clouds,0
4430970," June 24, 2021",0:00:00,Thursday,June,MANHATTAN,10002,40.720707,-73.981316,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,bike,Sedan,EAST HOUSTON STREET,71.71,10000.00,47,13.8,Clouds,1
4431139," June 24, 2021",0:00:00,Thursday,June,BROOKLYN,11236,40.651157,-73.918144,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Station Wagon/Sport Utility Vehicle,REMSEN AVENUE,71.71,10000.00,47,13.8,Clouds,0
4430329," June 24, 2021",0:00:00,Thursday,June,QUEENS,11372,40.755657,-73.884445,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,sedan,Bike,83 STREET,71.71,10000.00,47,13.8,Clouds,0
4430399," June 24, 2021",7:00:00,Thursday,June,QUEENS,11101,40.755928,-73.91928,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,42 STREET,63.37,10000.00,62,4.61,Clear,0
4433824," June 24, 2021",7:00:00,Thursday,June,MANHATTAN,10033,40.849144,-73.93548,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Bike,WEST 180 STREET,63.37,10000.00,62,4.61,Clear,0
4433679," June 24, 2021",8:00:00,Thursday,June,QUEENS,11373,40.74459,-73.884674,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,sedan,Bike,LAYTON STREET,62.26,10000.00,66,4.61,Clear,0
4430370," June 24, 2021",8:00:00,Thursday,June,BROOKLYN,11221,40.69149,-73.92557,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Passing Too Closely,station wagon/sport utility vehicle,Station Wagon/Sport Utility Vehicle,BROADWAY,62.26,10000.00,66,4.61,Clear,1
4430877," June 24, 2021",10:00:00,Thursday,June,BRONX,10465,40.84206,-73.823425,1,0,0,0,1,0,0,0,Unspecified,Unspecified,pick-up truck,Bike,COUNTRY CLUB ROAD,61.23,10000.00,74,3.44,Clear,0
4430769," June 24, 2021",11:00:00,Thursday,June,BRONX,10451,40.825424,-73.923485,1,0,0,0,1,0,0,0,Unsafe Speed,Backing Unsafely,e-bike,Sedan,EAST 158 STREET,63.59,10000.00,70,6.91,Clear,0
4433777," June 24, 2021",14:00:00,Thursday,June,QUEENS,11693,40.58646,-73.81544,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,ROCKAWAY BEACH BOULEVARD,72.75,10000.00,50,8.05,Clear,0
4436315," June 24, 2021",15:00:00,Thursday,June,BROOKLYN,11232,40.656548,-74.0021,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Station Wagon/Sport Utility Vehicle,32 STREET,75.45,10000.00,43,10.36,Clear,1
4432301," June 24, 2021",16:00:00,Thursday,June,QUEENS,11385,40.6997,-73.9055,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,CYPRESS AVENUE,76.17,10000.00,38,10.36,Clear,0
4430664," June 24, 2021",17:00:00,Thursday,June,MANHATTAN,10019,40.760773,-73.984474,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,station wagon/sport utility vehicle,Bike,WEST 49 STREET,76.93,10000.00,34,11.5,Clear,0
4432784," June 24, 2021",20:00:00,Thursday,June,QUEENS,11355,40.750706,-73.82322,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,COLDEN STREET,76.5,10000.00,41,13.8,Clear,0
4431140," June 24, 2021",20:00:00,Thursday,June,BROOKLYN,11203,40.655457,-73.92883,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,LENOX ROAD,76.5,10000.00,41,13.8,Clear,0
4432731," June 24, 2021",21:00:00,Thursday,June,BROOKLYN,11238,40.680187,-73.967964,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,VANDERBILT AVENUE,75.31,10000.00,40,11.5,Clear,1
4430613," June 24, 2021",22:00:00,Thursday,June,QUEENS,11419,40.682243,-73.82222,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,109 AVENUE,73.04,10000.00,48,14,Clear,0
4434627," June 25, 2021",6:00:00,Friday,June,QUEENS,11385,40.694107,-73.89737,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,dump,Bike,CYPRESS AVENUE,65.35,10000.00,65,9.22,Clouds,0
4432007," June 25, 2021",12:00:00,Friday,June,BROOKLYN,11211,40.710716,-73.95359,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,sedan,Bike,BORINQUEN PLACE,65.25,10000.00,76,9.22,Clouds,0
4431650," June 25, 2021",16:00:00,Friday,June,MANHATTAN,10039,40.829155,-73.93728,2,0,0,0,2,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,WEST 155 STREET,75.51,10000.00,52,5.99,Clear,0
4434190," June 25, 2021",17:00:00,Friday,June,MANHATTAN,10034,40.864403,-73.923775,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,SHERMAN AVENUE,78.37,10000.00,44,8.05,Clear,0
4431053," June 25, 2021",18:00:00,Friday,June,BROOKLYN,11236,40.646255,-73.908905,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FOSTER AVENUE,80.38,10000.00,42,11.5,Rain,1
4431014," June 25, 2021",18:00:00,Friday,June,BRONX,10462,40.84267,-73.8543,1,0,0,0,1,0,0,0,Other Vehicular,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,POPLAR STREET,80.38,10000.00,42,11.5,Rain,0
4431088," June 25, 2021",20:00:00,Friday,June,QUEENS,11368,40.74962,-73.86665,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,99 STREET,78.22,10000.00,52,14.97,Clear,0
4432982," June 25, 2021",20:00:00,Friday,June,QUEENS,11378,40.726067,-73.9089,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,MAURICE AVENUE,78.22,10000.00,52,14.97,Clear,0
4431665," June 25, 2021",21:00:00,Friday,June,MANHATTAN,10030,40.815304,-73.94371,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,WEST 135 STREET,77.29,10000.00,59,13.8,Clear,0
4431215," June 26, 2021",0:00:00,Saturday,June,BROOKLYN,11226,40.65121,-73.95893,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,FLATBUSH AVENUE,70.77,10000.00,80,15.01,Clear,0
4431327," June 26, 2021",5:00:00,Saturday,June,MANHATTAN,10012,40.72032,-73.99404,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Alcohol Involvement,sedan,Bike,DELANCEY STREET,68.88,10000.00,83,11.01,Clear,1
4432178," June 26, 2021",6:00:00,Saturday,June,BRONX,10456,40.835297,-73.91291,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Traffic Control Disregarded,station wagon/sport utility vehicle,Bike,EAST 169 STREET,68.52,10000.00,85,11.5,Clouds,0
4431187," June 26, 2021",10:00:00,Saturday,June,QUEENS,11355,40.751835,-73.82427,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,COLDEN STREET,69.98,10000.00,87,6.91,Clouds,0
4431424," June 26, 2021",10:00:00,Saturday,June,BROOKLYN,11209,40.618595,-74.035995,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,RIDGE BOULEVARD,69.98,10000.00,87,6.91,Clouds,0
4432213," June 26, 2021",10:00:00,Saturday,June,BROOKLYN,11209,40.619404,-74.02538,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Sedan,88 STREET,69.98,10000.00,87,6.91,Clouds,0
4435157," June 26, 2021",12:00:00,Saturday,June,BROOKLYN,11207,40.67989,-73.94034,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,e-bike,E-Bike,FULTON STREET,72.52,10000.00,89,8.05,Clouds,1
4431114," June 26, 2021",12:00:00,Saturday,June,BROOKLYN,11220,40.63778,-74.01794,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,station wagon/sport utility vehicle,Bike,63 STREET,72.52,10000.00,89,8.05,Clouds,1
4431279," June 26, 2021",13:00:00,Saturday,June,BROOKLYN,11221,40.692356,-73.94282,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,DE KALB AVENUE,75.87,10000.00,81,9.22,Rain,1
4431276," June 26, 2021",15:00:00,Saturday,June,QUEENS,11101,40.751976,-73.93197,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,HONEYWELL STREET,80.62,10000.00,72,12.66,Rain,0
4431163," June 26, 2021",16:00:00,Saturday,June,BROOKLYN,11238,40.68821,-73.96583,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,LAFAYETTE AVENUE,81.93,10000.00,71,13.8,Rain,1
4431117," June 26, 2021",17:00:00,Saturday,June,BROOKLYN,11220,40.64546,-74.00638,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,6 AVENUE,82.06,10000.00,71,11.5,Clouds,1
4431727," June 26, 2021",17:00:00,Saturday,June,MANHATTAN,10003,40.719395,-74.00189,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,BROADWAY,82.06,10000.00,71,11.5,Clouds,0
4431778," June 26, 2021",21:00:00,Saturday,June,MANHATTAN,10029,40.795437,-73.943954,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,LEXINGTON AVENUE,82.2,10000.00,74,17.27,Rain,0
4431356," June 26, 2021",23:00:00,Saturday,June,BROOKLYN,11233,40.676342,-73.910934,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,ATLANTIC AVENUE,80.24,10000.00,71,14,Clear,1
4431750," June 26, 2021",23:00:00,Saturday,June,MANHATTAN,10031,40.827206,-73.94246,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,van,Bike,WEST 150 STREET,80.24,10000.00,71,14,Clear,0
4449961," June 26, 2021",23:00:00,Saturday,June,BROOKLYN,11222,40.72015,-73.93783,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,sedan,Bike,MORGAN AVENUE,80.24,10000.00,71,14,Clear,0
4431715," June 27, 2021",8:00:00,Sunday,June,BROOKLYN,11217,40.680733,-73.97451,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,bike,Station Wagon/Sport Utility Vehicle,BERGEN STREET,73.35,10000.00,83,13.8,Clouds,1
4431412," June 27, 2021",11:00:00,Sunday,June,BRONX,10466,40.893677,-73.84016,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,station wagon/sport utility vehicle,Bike,EDENWALD AVENUE,73.9,10000.00,88,12.66,Clouds,0
4431752," June 27, 2021",12:00:00,Sunday,June,MANHATTAN,10031,40.82077,-73.95459,1,0,0,0,1,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,taxi,E-Bike,BROADWAY,74.64,10000.00,87,12.66,Clouds,0
4431394," June 27, 2021",14:00:00,Sunday,June,BROOKLYN,11226,40.65121,-73.95893,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,FLATBUSH AVENUE,78.49,10000.00,80,16.11,Rain,0
4433108," June 27, 2021",15:00:00,Sunday,June,BROOKLYN,11228,40.621635,-74.009636,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,BAY RIDGE PARKWAY,80.94,10000.00,75,13.8,Rain,1
4437119," June 27, 2021",16:00:00,Sunday,June,QUEENS,11691,40.605618,-73.75666,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,MOTT AVENUE,84.33,10000.00,68,17.27,Clouds,1
4434420," June 27, 2021",16:00:00,Sunday,June,BROOKLYN,11249,40.719227,-73.962906,3,0,0,0,1,0,2,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,motorscooter,Bike,KENT AVENUE,84.33,10000.00,68,17.27,Clouds,0
4432833," June 27, 2021",18:00:00,Sunday,June,QUEENS,11436,40.671566,-73.79031,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,sedan,Bike,148 STREET,88.38,10000.00,56,16.11,Clouds,1
4432006," June 27, 2021",19:00:00,Sunday,June,BROOKLYN,11249,40.716206,-73.9661,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,bike,Sedan,KENT AVENUE,90.36,10000.00,53,16.11,Clouds,0
4431663," June 27, 2021",21:00:00,Sunday,June,MANHATTAN,10022,40.76285,-73.967735,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,station wagon/sport utility vehicle,Bike,EAST 60 STREET,88.48,10000.00,52,14.97,Clear,0
4431721," June 27, 2021",22:00:00,Sunday,June,BROOKLYN,11226,40.65217,-73.96141,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,OCEAN AVENUE,87.35,10000.00,54,16.11,Clear,0
4433403," June 28, 2021",7:00:00,Monday,June,QUEENS,11369,40.77041,-73.87558,1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,station wagon/sport utility vehicle,Bike,95 STREET,76.53,10000.00,81,12.66,Clear,0
4431919," June 28, 2021",14:00:00,Monday,June,QUEENS,11104,40.74565,-73.92485,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,station wagon/sport utility vehicle,Bike,43 AVENUE,82.15,10000.00,69,12.66,Clear,0
4431952," June 28, 2021",18:00:00,Monday,June,MANHATTAN,10022,40.75738,-73.966705,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Bike,EAST 54 STREET,92.03,10000.00,50,13.8,Clouds,0
4437041," June 28, 2021",20:00:00,Monday,June,QUEENS,11106,40.761993,-73.942474,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,VERNON BOULEVARD,88.74,10000.00,52,17.27,Rain,0
4431935," June 28, 2021",20:00:00,Monday,June,QUEENS,11422,40.66343,-73.74079,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,pick-up truck,Bike,BROOKVILLE BOULEVARD,88.74,10000.00,52,17.27,Rain,0
4432486," June 28, 2021",22:00:00,Monday,June,BRONX,10457,40.84869,-73.90329,2,0,0,0,2,0,0,0,Driver Inexperience,Driver Inattention/Distraction,sedan,E-Bike,EAST TREMONT AVENUE,87.04,10000.00,54,14.97,Clouds,0
4432280," June 29, 2021",7:00:00,Tuesday,June,BROOKLYN,11220,40.64647,-74.01258,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,4 AVENUE,79.39,10000.00,71,12.66,Clear,1
4432285," June 29, 2021",9:00:00,Tuesday,June,BRONX,10456,40.829697,-73.91313,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Bike,EAST 166 STREET,78.73,10000.00,71,12.66,Clear,0
4432819," June 29, 2021",9:00:00,Tuesday,June,BRONX,10454,40.806477,-73.908455,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,station wagon/sport utility vehicle,Bike,BRUCKNER BOULEVARD,78.73,10000.00,71,12.66,Clear,0
4438518," June 29, 2021",10:00:00,Tuesday,June,MANHATTAN,10019,40.756138,-73.98318,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,pk,Bike,WEST 44 STREET,78.4,10000.00,74,10.36,Clear,1
4432382," June 29, 2021",11:00:00,Tuesday,June,QUEENS,11358,40.769543,-73.7924,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,UTOPIA PARKWAY,79.12,10000.00,75,11.5,Clear,0
4433014," June 29, 2021",15:00:00,Tuesday,June,BROOKLYN,11208,40.681686,-73.871574,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-bike,Station Wagon/Sport Utility Vehicle,ATLANTIC AVENUE,88.84,10000.00,57,9.22,Clear,0
4432645," June 29, 2021",19:00:00,Tuesday,June,QUEENS,11101,40.749844,-73.95225,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,44 ROAD,93.36,10000.00,47,19.57,Clouds,0
4433664," June 29, 2021",19:00:00,Tuesday,June,BROOKLYN,11224,40.579826,-73.97622,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,SHELL ROAD,93.36,10000.00,47,19.57,Clouds,0
4432586," June 29, 2021",19:00:00,Tuesday,June,MANHATTAN,10035,40.801754,-73.93121,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Station Wagon/Sport Utility Vehicle,EAST 125 STREET,93.36,10000.00,47,19.57,Clouds,1
4434860," June 29, 2021",19:00:00,Tuesday,June,BROOKLYN,11249,40.69819,-73.96191,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,CLASSON AVENUE,93.36,10000.00,47,19.57,Clouds,0
4433022," June 29, 2021",20:00:00,Tuesday,June,BROOKLYN,11207,40.66701,-73.9004,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,BLAKE AVENUE,90.39,10000.00,52,17,Rain,0
4436075," June 29, 2021",20:00:00,Tuesday,June,BROOKLYN,11237,40.70281,-73.9254,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inexperience,sedan,Bike,KNICKERBOCKER AVENUE,90.39,10000.00,52,17,Rain,0
4434163," June 29, 2021",21:00:00,Tuesday,June,MANHATTAN,10027,40.805836,-73.94691,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,bike,Sedan,WEST 122 STREET,91.36,10000.00,51,16.11,Clouds,0
4432547," June 30, 2021",6:00:00,Wednesday,June,QUEENS,11414,40.664192,-73.841125,1,0,0,0,1,0,0,0,View Obstructed/Limited,Failure to Yield Right-of-Way,sedan,Bike,CROSS BAY BOULEVARD,83.57,10000.00,64,17.27,Clear,0
