,BOROUGH,STREET,BIKE_DIR,LANE_COUNT,FT_FACILIT,LATITUDE1,LONGITUDE1,LATITUDE2,LONGITUDE2
14957,BRONX,HAVEMEYER AV,2,2,Standard,40.819427,-73.844967,40.820423,-73.845203
15024,BRONX,W TREMONT AVE,R,1,Standard,40.852785,-73.917968,40.852872,-73.917992
15026,BRONX,SEDGWICK AVE,L,1,,40.853027,-73.918254,40.853084,-73.918197
15034,MANHATTAN,W 52 ST,L,1,,40.761149,-73.979513,40.761862,-73.981204
15036,MANHATTAN,W 54 ST,L,1,,40.762396,-73.978602,40.763111,-73.980291
15052,MANHATTAN,BROADWAY BR,2,0,,40.873053,-73.911763,40.873237,-73.911515
15070,MANHATTAN,9 AV,L,1,,40.74132,-74.005039,40.741623,-74.004816
15071,MANHATTAN,9 AV,L,1,<Null>,40.741371,-74.005159,40.741674,-74.004938
15086,BROOKLYN,51 AVENUE,L,1,,40.74307,-73.959778,40.742865,-73.95863
15087,BROOKLYN,BORDEN AVENUE,2,2,Sharrows,40.742401,-73.959934,40.742183,-73.958862
15088,BROOKLYN,LIC GREENWAY,2,2,Greenway,40.743752,-73.959367,40.743707,-73.959406
15095,BROOKLYN,CENTER BL,2,2,Greenway,40.741081,-73.960777,40.740332,-73.960897
15097,BROOKLYN,57 AV,2,2,Protected Path,40.73939,-73.961804,40.738646,-73.961386
15098,MANHATTAN,SOUTH LOOP RD,2,2,Buffered,40.753399,-73.958487,40.753519,-73.958565
15112,MANHATTAN,SPRUCE ST,2,2,Sharrows,40.711906,-74.006035,40.711854,-74.006014
15117,MANHATTAN,PARK ROW,2,2,Protected Path,40.712008,-74.006069,40.712089,-74.00574
15137,MANHATTAN,STANTON ST,R,1,Sharrows,40.7228,-73.993024,40.722402,-73.991649
15142,MANHATTAN,E 2 ST,R,1,Standard,40.725619,-73.992003,40.724932,-73.990342
15143,MANHATTAN,GREAT JONES ST,L,1,,40.727289,-73.993639,40.726423,-73.991858
15147,MANHATTAN,BOWERY,R,1,Standard,40.720916,-73.993735,40.721613,-73.993459
15149,MANHATTAN,BOWERY,L,1,,40.72238,-73.993324,40.722834,-73.993151
15156,MANHATTAN,BOWERY,R,1,Sharrows,40.725218,-73.992144,40.725619,-73.992003
15166,QUEENS,ATLANTIC AV,2,2,Protected Path,40.691674,-73.999921,40.691898,-74.000684
15173,BRONX,INTERVALE AV,R,1,Bike-Friendly Parking,40.830153,-73.89336,40.831766,-73.892863
15198,MANHATTAN,DELANCEY ST,2,2,Protected Path,40.718003,-73.986586,40.71786,-73.986163
15236,BRONX,WEST 167 STREET,2,2,Sharrows,40.838771,-73.928138,40.839184,-73.928347
15268,BROOKLYN,PARSONS BLVD,R,1,Curbside,40.726489,-73.810694,40.726398,-73.810737
15272,BROOKLYN,PARSONS BLVD,L,1,,40.726489,-73.810694,40.726412,-73.81064
15347,MANHATTAN,C P N POWELL APPR,L,1,,40.799277,-73.955945,40.799246,-73.955744
15364,MANHATTAN,GREENWICH ST,L,1,,40.710149,-74.012666,40.710877,-74.012401
15371,BROOKLYN,CROSS BAY BR BIKE PATH,2,2,Sidewalk,40.588749,-73.817222,40.588641,-73.817025
15400,STATEN ISLAND,VAN DUZER ST EXT,L,1,,40.6343,-74.076152,40.634206,-74.076207
15405,MANHATTAN,W 30 ST,L,1,,40.751376,-73.999305,40.751983,-74.000794
15471,MANHATTAN,FULTON ST,L,1,,40.711535,-74.010465,40.712034,-74.012002
15482,BRONX,ESPLANADE,R,1,Signed Route,40.85755,-73.856372,40.857663,-73.856278
15498,QUEENS,GRAND ST,2,2,Curbside,40.71401,-73.93233,40.714222,-73.931483
15507,MANHATTAN,NORTH END AVE,R,1,Sharrows,40.714552,-74.016282,40.714698,-74.016167
15528,MANHATTAN,NORTH END AVE,L,1,,40.714521,-74.016386,40.714603,-74.016402
15533,MANHATTAN,NORTH END AV,2,2,Sharrows,40.713998,-74.016781,40.714521,-74.016386
15548,BROOKLYN,QUEENSBRIDGE BABY PARK,2,2,Greenway,40.753785,-73.946233,40.752673,-73.943699
15616,MANHATTAN,C P E 72 APPR,2,2,Greenway,40.772461,-73.967039,40.772688,-73.96759
15626,MANHATTAN,C P E 90 APPR,2,2,Greenway,40.784226,-73.958884,40.784083,-73.958568
15627,STATEN ISLAND,FERRY TERMINAL RAMP C,2,2,Protected Path,40.642375,-74.075166,40.642519,-74.074675
15630,QUEENS,BEARD ST,2,2,Curbside,40.672228,-74.011006,40.672694,-74.011733
15632,QUEENS,HALLECK ST,2,2,Curbside,40.672228,-74.011006,40.671932,-74.009825
15634,STATEN ISLAND,BROOKFIELD PARK GWY,2,2,Dirt Path,40.565453,-74.16109,40.565648,-74.161116
15648,QUEENS,VAN SICLEN AVE,2,2,Standard,40.649347,-73.87845,40.648407,-73.877746
15650,STATEN ISLAND,BROOKFIELD PARK DRIVEWAY,2,0,Link,40.563149,-74.161877,40.563369,-74.161972
15733,MANHATTAN,E 4 ST,R,1,Standard,40.724255,-73.984844,40.723803,-73.983751
15743,STATEN ISLAND,MILL RD,2,2,Sharrows,40.561458,-74.112263,40.560795,-74.112687
15779,BROOKLYN,RALPH DEMARCO PARK,2,2,Greenway,40.785951,-73.915338,40.78598,-73.915479
15783,BRONX,HUTCHINSON RIVER GREENWAY,2,2,Greenway,40.873451,-73.817741,40.873432,-73.81787
15794,BRONX,E 174 ST BR,R,1,Standard,40.835152,-73.881467,40.835106,-73.881336
15796,BRONX,BRONX RIVER GREENWAY,2,2,Greenway,40.835152,-73.881467,40.835188,-73.881443
15805,STATEN ISLAND,F D R BOARDWALK,2,2,Greenway,40.563787,-74.094916,40.565789,-74.093336
15812,QUEENS,HIGHLAND BLVD GREENWAY,L,1,,40.684236,-73.889628,40.684243,-73.889618
15816,STATEN ISLAND,GREAT KILLS PARK GREENWAY,2,2,Greenway,40.556512,-74.128081,40.556498,-74.127859
15829,STATEN ISLAND,NEW DORP BEACH GREENWAY,2,2,Greenway,40.561049,-74.100713,40.560874,-74.100393
15833,STATEN ISLAND,WOLFE  S POND PARK TRAIL,2,2,Dirt Path,40.517628,-74.190986,40.517754,-74.191042
15834,BRONX,BRONX RIVER GREENWAY,2,2,Greenway,40.851451,-73.869449,40.851384,-73.869393
15843,BROOKLYN,RAINEY PARK ESPLANADE,2,2,Greenway,40.766817,-73.93859,40.766844,-73.938854
15844,BROOKLYN,QN PLZ,2,2,Greenway,40.749209,-73.937436,40.749015,-73.937393
15855,BRONX,WESTCHESTER AV BR,2,2,Sharrows,40.828236,-73.88479,40.82827,-73.883901
15865,BRONX,CONCRETE PARK GREENWAY,2,2,Greenway,40.822889,-73.884929,40.822977,-73.885014
15872,BRONX,SOUNDVIEW PARK GREENWAY,2,2,Greenway,40.810951,-73.867173,40.810955,-73.867188
15876,STATEN ISLAND,FRESHKILLS GREENWAY,2,2,Greenway,40.602075,-74.167196,40.601889,-74.167384
15878,QUEENS,OWLS HEAD PARK GREENWAY,2,2,Greenway,40.639763,-74.035588,40.639764,-74.035547
15879,MANHATTAN,E 37 ST,2,2,Greenway,40.745183,-73.970928,40.745135,-73.970827
15900,BRONX,SOUNDVIEW PARK GREENWAY,2,2,Greenway,40.818401,-73.879754,40.81843,-73.879769
15929,QUEENS,BROOKLYN BRIDGE PARK GREENWAY,2,2,Greenway,40.703939,-73.993397,40.703965,-73.993246
15946,MANHATTAN,FORT WASHINGTON PARK GREENWAY,2,2,Greenway,40.868649,-73.931389,40.8687,-73.931544
15951,MANHATTAN,8 AV,R,1,Protected Path,40.766045,-73.983367,40.766367,-73.983132
15955,BRONX,HARLEM RIVER GREENWAY,2,2,Greenway,40.845255,-73.927801,40.84532,-73.927785
16009,MANHATTAN,NORTH COVE,2,2,Greenway,40.712066,-74.016603,40.712054,-74.016605
16010,MANHATTAN,NORTH COVE,2,2,Greenway,40.713998,-74.016781,40.713722,-74.01678
16013,BRONX,RANDALLS ISLAND CONNECTOR,2,2,Greenway,40.799899,-73.913152,40.799574,-73.913709
16016,MANHATTAN,HIGHBRIDGE PARK TRAIL,2,2,Dirt Path,40.853567,-73.92641,40.853971,-73.925762
16020,QUEENS,MONTAGUE ST,R,1,Curbside,40.695986,-73.999102,40.695802,-73.998334
16034,BRONX,SHOELACE PARK GREENWAY,2,2,Greenway,40.889777,-73.86399,40.891668,-73.862955
16051,QUEENS,BUSH TERMINAL GREENWAY,2,2,Greenway,40.650561,-74.019569,40.650518,-74.019421
16073,QUEENS,GRAND ARMY PLZ GREENWAY,2,2,Ped Plaza,40.672445,-73.970503,40.672422,-73.970461
16087,BRONX,EDGEWATER RD,L,1,,40.828014,-73.885415,40.82811,-73.885412
16093,MANHATTAN,CENTRAL PARK PATH,2,2,Greenway,40.789721,-73.957375,40.789735,-73.957473
16158,BRONX,SOUNDVIEW PARK GREENWAY,2,2,Greenway,40.816263,-73.87127,40.816478,-73.86962
16176,BROOKLYN,QUEENSBRIDGE PARK GREENWAY,2,2,Greenway,40.757147,-73.948752,40.757127,-73.948767
16187,BRONX,HUTCHINSON RIVER GREENWAY EXTENSION,2,2,Greenway,40.868974,-73.823613,40.868902,-73.823585
16200,BROOKLYN,34 AVE,L,1,Sidewalk,40.757267,-73.855202,40.757181,-73.855017
16201,BROOKLYN,34 AVE,2,2,Standard,40.757181,-73.855017,40.75718,-73.854936
16207,BRONX,UNDERCLIFF AVENUE,L,1,,40.842838,-73.92677,40.843796,-73.925581
16236,QUEENS,TILLARY ST,R,1,Protected Path,40.696432,-73.991158,40.696431,-73.991231
16259,BRONX,E TREMONT AV,L,1,,40.848104,-73.901559,40.848099,-73.901522
16273,QUEENS,EASTERN PKWY,2,2,Greenway,40.673065,-73.968663,40.673068,-73.968576
16319,BROOKLYN,COOPER AVENUE,2,2,Sharrows,40.709004,-73.87064,40.709074,-73.870493
16352,MANHATTAN,C P W 106 APPR,2,2,Sidewalk,40.798038,-73.96003,40.798025,-73.960002
16530,BROOKLYN,VANDERBILT MOTOR PARKWAY ACCESS,2,2,Greenway,40.736004,-73.762529,40.735262,-73.762733
16540,MANHATTAN,HENRY HUDSON BR,2,0,,40.87624,-73.924862,40.876302,-73.924785
16544,BRONX,HENRY HUDSON BR,2,0,,40.878199,-73.921645,40.87827,-73.921537
16648,QUEENS,HAMILTON AV,L,1,,40.676414,-74.001028,40.676327,-74.000992
16686,MANHATTAN,RANDALLS ISLAND GREENWAY,2,2,Greenway,40.797526,-73.916629,40.796576,-73.918009
16690,MANHATTAN,RANDALLS ISLAND GREENWAY,2,2,Greenway,40.792096,-73.922736,40.792051,-73.922778
16719,MANHATTAN,79 ST SOUTH ACCESS RAMP,2,2,Sharrows,40.785877,-73.984843,40.785863,-73.984853
16730,MANHATTAN,WEST 15 STREET,R,1,Sharrows,40.736691,-73.99312,40.737606,-73.995295
16749,MANHATTAN,HORATIO ST,L,1,,40.738761,-74.002406,40.738758,-74.003052
16767,MANHATTAN,E 105 ST,L,1,,40.789645,-73.942207,40.788949,-73.94056
16777,MANHATTAN,BOWERY,R,1,Standard,40.721613,-73.993459,40.722065,-73.993298
16793,MANHATTAN,E 30 ST,R,1,Standard,40.742256,-73.977683,40.741967,-73.976979
16888,BRONX,E 149 ST,L,1,,40.816555,-73.919545,40.816101,-73.91779
17011,MANHATTAN,E 30 ST,R,1,Sharrows,40.743205,-73.979959,40.742595,-73.978488
17022,MANHATTAN,W 40 ST,L,1,,40.752197,-73.981822,40.752886,-73.983459
17041,MANHATTAN,NASSAU ST,R,1,Sharrows,40.711575,-74.005994,40.711678,-74.00585
17114,MANHATTAN,W 20 ST,L,1,,40.742311,-73.997203,40.743425,-73.999848
17269,BRONX,CITY ISLAND BR,2,2,Sidewalk,40.856576,-73.794304,40.856736,-73.794758
17325,QUEENS,SHORE PARKWAY,2,2,Greenway,40.603561,-73.899336,40.603632,-73.899304
17331,BRONX,UNIONPORT RD,2,2,Protected Path,40.850914,-73.868235,40.851448,-73.867951
17333,BROOKLYN,ALLEY POND PARK PATH,2,2,Sidewalk,40.748207,-73.744097,40.748185,-73.74401
17390,MANHATTAN,AMSTERDAM AV,2,2,Sharrows,40.853717,-73.926799,40.855819,-73.925285
17394,MANHATTAN,W 120 ST,L,1,,40.803225,-73.944599,40.803272,-73.944709
17431,BROOKLYN,KOSCIUSZKO BRIDGE,2,2,Protected Path,40.732442,-73.925244,40.732243,-73.925384
17434,BROOKLYN,KOSCIUSZKO BRIDGE,2,2,Protected Path,40.731169,-73.926114,40.731761,-73.925724
17440,QUEENS,KOSCIUSZKO BRIDGE,2,2,Protected Path,40.727512,-73.929425,40.727745,-73.92914
17463,BROOKLYN,69 ST,2,2,Sharrows,40.744557,-73.895985,40.744515,-73.895977
17480,BRONX,WILLIS AV,R,1,Curbside,40.814767,-73.918743,40.814829,-73.91863
17494,MANHATTAN,HAVEN AV,R,1,Sharrows,40.851312,-73.941331,40.851392,-73.941206
17495,MANHATTAN,CHRYSTIE ST,2,2,Protected Path,40.715846,-73.994925,40.715927,-73.99489
17522,MANHATTAN,CANAL ST,2,2,Protected Path,40.715621,-73.994272,40.71574,-73.994618
17638,QUEENS,AV X,2,2,Standard,40.593808,-73.940611,40.593819,-73.940518
17697,MANHATTAN,EAST 106 STREET,2,2,Bike-Friendly Parking,40.789625,-73.940066,40.789515,-73.939805
17700,MANHATTAN,E 102 ST,R,1,Standard,40.787065,-73.941937,40.787029,-73.941853
17866,MANHATTAN,STANTON ST,R,1,Sharrows,40.722181,-73.990914,40.722154,-73.990823
17906,QUEENS,MOTHER GASTON BLVD,2,2,Standard,40.673567,-73.907877,40.673137,-73.907761
18211,BRONX,CLAY AV,2,2,Standard,40.830989,-73.911384,40.832344,-73.91064
18260,MANHATTAN,13 ST,2,2,Sharrows,40.728746,-73.978536,40.728595,-73.978172
18581,MANHATTAN,E 102 ST,R,1,Sharrows,40.788056,-73.944321,40.788022,-73.944241
18600,QUEENS,BOND STREET,L,1,,40.684389,-73.986563,40.684314,-73.986615
18625,QUEENS,BALTIC ST,2,2,Sharrows,40.683956,-73.989557,40.683895,-73.9894
18802,MANHATTAN,JACKSON ST,L,1,,40.713555,-73.980853,40.713479,-73.980845
18940,MANHATTAN,ADAM C POWELL BLVD,R,1,Bike-Friendly Parking,40.803863,-73.951954,40.804169,-73.951729
19261,BRONX,WHITE PLAINS RD,R,1,Bike-Friendly Parking,40.819879,-73.857768,40.820642,-73.857946
19298,MANHATTAN,SOUTH END AV,2,2,Standard,40.711085,-74.015979,40.711569,-74.015786
19304,MANHATTAN,DYCKMAN ST,2,2,Protected Path,40.858914,-73.922959,40.860643,-73.924141
19310,MANHATTAN,CHERRY ST,L,1,,40.712208,-73.980713,40.712319,-73.978973
19312,MANHATTAN,CLINTON ST,2,2,Protected Path,40.715952,-73.986721,40.715763,-73.986841
19356,MANHATTAN,E 91 ST,L,1,,40.782008,-73.951659,40.781504,-73.950464
19365,QUEENS,SHORE PKWY,2,2,Sidewalk,40.595703,-74.000279,40.595597,-74.000005
19479,STATEN ISLAND,BROOKFIELD PARK GWY,2,2,Dirt Path,40.562509,-74.162483,40.562442,-74.162571
19488,BROOKLYN,FOREST PARK DR W,2,2,Greenway,40.700064,-73.856357,40.700179,-73.855787
19515,MANHATTAN,ST NICHOLAS AV,R,1,Curbside,40.835182,-73.939775,40.835794,-73.939888
19516,BROOKLYN,SHORE BL,2,2,Greenway,40.778274,-73.925736,40.778165,-73.926157
19538,BROOKLYN,FREEDOM DR,2,2,Protected Path,40.70129,-73.849816,40.70032,-73.847833
19542,BROOKLYN,FOREST PARK DR E,2,2,Greenway,40.708554,-73.839011,40.708758,-73.838956
19544,BROOKLYN,FOREST PARK DR E,2,2,Sharrows,40.711043,-73.836211,40.711163,-73.836107
19545,BROOKLYN,MEADOW LAKE DR,2,2,Signed Route,40.738629,-73.838185,40.738419,-73.838092
19547,BROOKLYN,MEADOW LAKE DR,2,2,Signed Route,40.735981,-73.837922,40.735897,-73.837958
19569,STATEN ISLAND,SILVER LAKE PARK RD,2,2,Greenway,40.628606,-74.096921,40.628568,-74.097059
19580,MANHATTAN,W 128 ST,L,1,,40.809713,-73.944132,40.810863,-73.946847
19586,MANHATTAN,W 127 ST,R,1,Sharrows,40.807713,-73.941317,40.809036,-73.944457
19591,MANHATTAN,W 127 ST,R,1,Standard,40.8113,-73.949796,40.811478,-73.950216
19603,MANHATTAN,W 126 ST,R,1,Standard,40.808414,-73.944916,40.808446,-73.944994
19605,BROOKLYN,KISSENA BL,2,2,Standard,40.755488,-73.824718,40.754868,-73.823979
19613,BROOKLYN,KISSENA BL,2,2,Sharrows,40.749288,-73.817687,40.748761,-73.817109
19622,BROOKLYN,KISSENA BL,2,2,Standard,40.747218,-73.815373,40.746682,-73.814772
19627,BROOKLYN,KISSENA BL,2,2,Standard,40.745833,-73.813824,40.745746,-73.813758
19629,BROOKLYN,KISSENA BL,2,2,Protected Path,40.744555,-73.813785,40.742974,-73.814309
19631,BROOKLYN,KISSENA BL,2,2,Standard,40.742586,-73.814428,40.742195,-73.814549
19633,BROOKLYN,KISSENA BL,2,2,Sharrows,40.741,-73.814927,40.740787,-73.814995
19641,BROOKLYN,KISSENA BL,L,1,,40.740662,-73.81502,40.739922,-73.815128
19642,MANHATTAN,MURRAY ST,R,1,Standard,40.713055,-74.007225,40.713796,-74.008832
19647,MANHATTAN,MURRAY ST,2,2,Standard,40.714922,-74.01136,40.715033,-74.012073
19649,MANHATTAN,PARK PL,L,1,,40.713846,-74.010561,40.714294,-74.011527
19656,MANHATTAN,PARK PL,2,2,Standard,40.712533,-74.007666,40.713256,-74.009255
19657,MANHATTAN,BARCLAY ST,R,1,Standard,40.711994,-74.0081,40.712725,-74.009668
19661,MANHATTAN,RANDALLS ISLAND GREENWAY,2,2,Greenway,40.793078,-73.922143,40.792979,-73.921918
19662,MANHATTAN,CENTRAL RD,2,2,Greenway,40.792861,-73.922714,40.792866,-73.922652
19663,MANHATTAN,CENTRAL RD,R,1,Curbside,40.792861,-73.922714,40.79295,-73.922896
19664,MANHATTAN,CENTRAL RD,L,1,,40.792587,-73.923533,40.793162,-73.923072
19665,MANHATTAN,HELL GATE CIRCLE,2,2,Curbside,40.789987,-73.92587,40.790034,-73.925832
19674,MANHATTAN,BROADWAY,L,1,,40.704043,-74.013188,40.704553,-74.01327
19677,MANHATTAN,WHITEHALL ST,R,1,Sharrows,40.704043,-74.013188,40.703587,-74.013113
19679,QUEENS,WEST ST,2,2,Greenway,40.733979,-73.959945,40.734673,-73.960041
19680,QUEENS,WEST ST,2,2,Greenway,40.726191,-73.958628,40.72689,-73.958777
19681,QUEENS,WEST ST,2,2,Greenway,40.732558,-73.959712,40.733274,-73.959827
19691,MANHATTAN,HUDSON ST,R,1,Protected Path,40.723865,-74.007894,40.724565,-74.007781
19694,MANHATTAN,HUDSON ST,R,1,Protected Path,40.725764,-74.007571,40.72584,-74.007557
19700,QUEENS,FT HAMILTON PKWY,2,2,Protected Path,40.647694,-73.980363,40.64732,-73.981315
19701,QUEENS,FT HAMILTON PKWY,2,2,Protected Path,40.649183,-73.976607,40.648812,-73.977487
19705,QUEENS,FT HAMILTON PKWY,2,2,Protected Path,40.650278,-73.974514,40.650133,-73.974887
19711,QUEENS,FT HAMILTON PKWY,2,2,Protected Path,40.650937,-73.97292,40.650897,-73.972979
19714,BROOKLYN,22 ST,R,1,Standard,40.754719,-73.94025,40.753459,-73.941406
19720,BROOKLYN,23 ST,L,1,,40.757808,-73.936225,40.75661,-73.937327
19726,BROOKLYN,36 AV,2,2,Sharrows,40.758274,-73.933353,40.75771,-73.932152
19729,BROOKLYN,36 AV,2,2,Standard,40.760754,-73.939011,40.760517,-73.938342
19745,BROOKLYN,38 AV,2,2,Sharrows,40.755391,-73.93504,40.755015,-73.934335
19748,BROOKLYN,38 AV,L,1,,40.753786,-73.932022,40.753375,-73.931252
19752,BROOKLYN,39 AV,R,1,Standard,40.754341,-73.936009,40.753931,-73.93524
19757,BROOKLYN,39 AV,R,1,Protected Path,40.752693,-73.93291,40.752302,-73.932126
19758,BROOKLYN,39 AV,2,2,Protected Path,40.752302,-73.932126,40.752267,-73.932061
19759,BROOKLYN,32 ST,L,1,,40.753375,-73.931252,40.752302,-73.932126
19760,BROOKLYN,24 ST,L,1,,40.78109,-73.912901,40.780825,-73.913223
19775,BROOKLYN,CRESCENT ST,R,1,Standard,40.773536,-73.920846,40.773441,-73.920962
19788,BROOKLYN,23 AV,2,2,Sharrows,40.770572,-73.907494,40.770063,-73.906782
19811,BROOKLYN,42 ST,R,1,Standard,40.770612,-73.90611,40.770063,-73.906782
19815,BROOKLYN,43 AV,L,1,,40.771329,-73.903905,40.771063,-73.904229
19819,BROOKLYN,43 ST,L,1,,40.754013,-73.919722,40.753338,-73.920277
19835,BROOKLYN,44 ST,R,1,Standard,40.76239,-73.911799,40.762022,-73.912097
19855,BROOKLYN,ASTORIA BL S,R,1,Curbside,40.768385,-73.908031,40.768236,-73.907087
19856,BROOKLYN,43 ST,2,2,Curbside,40.768574,-73.907021,40.768236,-73.907087
19861,BROOKLYN,SOUND ST,R,1,Sharrows,40.769989,-73.906676,40.769583,-73.906789
19864,BROOKLYN,104 ST,R,1,Standard,40.750654,-73.862105,40.749968,-73.861751
19881,BRONX,E 161 ST,L,1,,40.829224,-73.928525,40.828491,-73.927438
19883,BRONX,E 161 ST,L,1,,40.82839,-73.927119,40.828196,-73.926595
19885,BRONX,E 161 ST,L,1,,40.827971,-73.925839,40.827665,-73.924851
19889,BRONX,E 161 ST,R,1,Sharrows,40.828318,-73.927608,40.828222,-73.927452
19891,BRONX,E 161 ST,R,1,Curbside,40.827357,-73.925033,40.8271,-73.924136
19897,BRONX,WALTON AV,L,1,,40.827244,-73.924047,40.827379,-73.923968
19899,BRONX,WALTON AV,L,1,,40.825998,-73.924818,40.826065,-73.924776
19905,BRONX,GRAND CONCOURSE,L,1,,40.827021,-73.92284,40.827466,-73.922594
19907,BRONX,GRAND CONCOURSE,L,1,,40.827785,-73.922416,40.827984,-73.922304
19910,BRONX,GRAND CONCOURSE,L,1,,40.82928,-73.921578,40.829689,-73.921358
19912,BRONX,GRAND CONCOURSE,L,1,,40.830261,-73.92104,40.830968,-73.92063
19916,BRONX,E 161 ST,R,1,Standard,40.826726,-73.922784,40.826713,-73.922711
19918,BRONX,GRAND CONCOURSE,R,1,Standard,40.826813,-73.922533,40.826921,-73.922466
19920,BRONX,MOSHOLU AV,2,2,Sharrows,40.901783,-73.904692,40.902688,-73.904005
19922,BRONX,W 254 ST,2,2,Sharrows,40.901783,-73.904692,40.901725,-73.906026
19923,BRONX,MOSHOLU AV,2,2,Standard,40.905007,-73.897036,40.904505,-73.896411
19931,STATEN ISLAND,KELLY BL,2,2,Buffered,40.587149,-74.153896,40.585086,-74.155932
19934,STATEN ISLAND,TRAVIS AV,2,2,Buffered,40.586674,-74.150912,40.587892,-74.153183
19939,STATEN ISLAND,MERRYMOUNT ST,2,2,Buffered,40.588076,-74.161264,40.5863,-74.162991
19945,STATEN ISLAND,ROCKLAND AV,2,2,Buffered,40.590836,-74.152162,40.590936,-74.152353
19953,STATEN ISLAND,MERRILL AV,2,2,Buffered,40.610495,-74.164839,40.610661,-74.165842
19956,STATEN ISLAND,MERRILL AV,2,2,Sharrows,40.609807,-74.160401,40.609591,-74.15941
19966,STATEN ISLAND,MORANI ST,2,2,Sharrows,40.608785,-74.157212,40.608055,-74.157351
19968,QUEENS,KENT AV,2,2,Greenway,40.704256,-73.96721,40.704166,-73.967215
19979,MANHATTAN,W 38 ST,L,1,<Null>,40.755909,-73.994468,40.756137,-73.995006
19992,MANHATTAN,E 38 ST,R,1,Protected Path,40.750959,-73.982724,40.750282,-73.981123
19993,MANHATTAN,E 38 ST,R,1,Curbside,40.750088,-73.980659,40.749643,-73.979597
19996,MANHATTAN,E 38 ST,R,1,Protected Path,40.748459,-73.976793,40.748245,-73.976288
20002,MANHATTAN,E 38 ST,R,1,Protected Path,40.746941,-73.973193,40.746304,-73.971657
20004,MANHATTAN,E 39 ST,L,1,<Null>,40.747925,-73.973607,40.747558,-73.972738
20006,MANHATTAN,E 39 ST,L,1,,40.748886,-73.975841,40.748502,-73.97497
20008,MANHATTAN,E 39 ST,L,1,,40.74954,-73.977435,40.748886,-73.975841
20009,MANHATTAN,E 39 ST,L,1,,40.750176,-73.97895,40.74954,-73.977435
20015,MANHATTAN,W 39 ST,R,1,Protected Path,40.753607,-73.987089,40.75413,-73.988336
20018,MANHATTAN,W 39 ST,R,1,Protected Path,40.75533,-73.991177,40.756528,-73.994019
20019,MANHATTAN,W 39 ST,R,1,Protected Path,40.758375,-73.998409,40.758922,-73.999686
20027,BROOKLYN,165 AV,2,2,Greenway,40.648071,-73.844824,40.648211,-73.8439
20034,BROOKLYN,165 AV,2,2,Greenway,40.648842,-73.839298,40.648959,-73.838372
20035,BROOKLYN,165 AV,2,2,Greenway,40.648959,-73.838372,40.649104,-73.837479
20036,BROOKLYN,165 AV,L,1,,40.649104,-73.837479,40.649118,-73.837388
20038,BROOKLYN,73 AV,2,2,Standard,40.740316,-73.759882,40.740533,-73.759221
20049,BROOKLYN,73 AV,2,2,Standard,40.737891,-73.76793,40.738031,-73.76759
20050,BROOKLYN,73 AV,2,2,Sharrows,40.737498,-73.768966,40.737654,-73.76855
20054,BROOKLYN,73 AV,2,2,Standard,40.73627,-73.77286,40.736295,-73.772783
20056,BROOKLYN,73 AV,2,2,Curbside,40.736254,-73.772937,40.73627,-73.77286
20058,MANHATTAN,CENTRE ST,2,2,Protected Path,40.712981,-74.004214,40.713135,-74.004059
20061,MANHATTAN,BROOKLYN BR,2,2,Protected Path,40.712908,-74.004291,40.71282,-74.004342
20062,MANHATTAN,BROOKLYN BR,2,2,Protected Path,40.709815,-74.001419,40.709657,-74.001224
20079,BROOKLYN,42 ST,R,1,Standard,40.74533,-73.92206,40.743758,-73.922377
20097,MANHATTAN,CENTRE ST,2,2,Sidewalk,40.712453,-74.004858,40.712574,-74.004707
20099,QUEENS,ADAMS ST,2,2,Protected Path,40.698018,-73.988659,40.697364,-73.988692
20102,QUEENS,BROOKLYN BR,2,2,Protected Path,40.70333,-73.99328,40.702781,-73.992573
20118,MANHATTAN,CENTRE ST,R,1,Protected Path,40.713645,-74.003603,40.713958,-74.003094
20123,MANHATTAN,LAFAYETTE ST,L,1,,40.720044,-73.999061,40.721064,-73.998195
20135,MANHATTAN,LAFAYETTE ST,L,1,,40.714707,-74.003181,40.715585,-74.003029
20137,MANHATTAN,LAFAYETTE ST,L,1,,40.713645,-74.003603,40.714151,-74.003404
20138,BROOKLYN,QUEENS BL,R,1,Protected Path,40.722865,-73.847712,40.722586,-73.847071
20139,BROOKLYN,QUEENS BL,R,1,Protected Path,40.714987,-73.832408,40.714434,-73.831662
20177,BROOKLYN,KEW GARDENS RD,2,2,Sharrows,40.71304,-73.82981,40.712423,-73.829314
20179,BROOKLYN,KEW GARDENS RD,2,2,Sharrows,40.714098,-73.831156,40.71362,-73.83038
20180,BROOKLYN,QUEENS BL,R,1,Sharrows,40.713846,-73.830151,40.713782,-73.829972
20181,BROOKLYN,UNION TPK,2,2,Sidewalk,40.714098,-73.831156,40.714166,-73.830899
20182,BROOKLYN,UNION TPK,R,1,Protected Path,40.714208,-73.830713,40.714237,-73.830593
20184,BROOKLYN,QUEENS BL,L,1,,40.717959,-73.835869,40.717867,-73.8357
20211,BROOKLYN,QUEENS BL,L,1,,40.722201,-73.845208,40.722058,-73.844864
20218,BROOKLYN,QUEENS BL,L,1,,40.721136,-73.842769,40.720999,-73.842473
20221,QUEENS,NAVY ST,2,2,Standard,40.698247,-73.980544,40.697446,-73.980509
20222,QUEENS,NAVY ST,2,3,Greenway,40.699279,-73.980486,40.698247,-73.980544
