,COLLISION_ID,index,DATES,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,Unnamed: 0,TEMP,VISIBILITY,HUMIDITY,WIND_SPEED,WEATHER_MAIN,HOUR
1752,4337897,10515,2020-08-11,11:00:00,BROOKLYN,11212,40.665627,-73.92045,"(40.665627, -73.92045)",1.0,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,E-Scooter,Station Wagon/Sport Utility Vehicle,SUTTER AVENUE,5656,77.43,10000.0,85,5.82,Clear,11
1753,4337483,10849,2020-08-11,12:00:00,BROOKLYN,11207,40.688316,-73.908,"(40.688316, -73.908)",3.0,0,0,0,1,0,2,0,Other Vehicular,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle,E-Bike,DECATUR STREET,5657,78.35,10000.0,84,8.05,Clouds,12
1754,4337551,11252,2020-08-11,12:00:00,BRONX,10452,40.841347,-73.9169,"(40.841347, -73.9169)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,Sedan,E-Scooter,EAST 171 STREET,5657,78.35,10000.0,84,8.05,Clouds,12
1755,4337355,11399,2020-08-11,13:00:00,QUEENS,11434,40.671825,-73.774506,"(40.671825, -73.774506)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,BREWER BOULEVARD,5658,79.92,10000.0,81,9.17,Clouds,13
1756,4337437,11577,2020-08-11,14:00:00,BROOKLYN,11237,40.712753,-73.93454,"(40.712753, -73.93454)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,MORGAN AVENUE,5659,82.83,10000.0,73,6.93,Clear,14
1757,4337388,10738,2020-08-11,14:00:00,MANHATTAN,10016,40.74668,-73.9745,"(40.74668, -73.9745)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 37 STREET,5659,82.83,10000.0,73,6.93,Clear,14
1758,4337584,11210,2020-08-11,16:00:00,BRONX,10453,40.84919,-73.91729,"(40.84919, -73.91729)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Van,Bike,UNIVERSITY AVENUE,5661,85.6,10000.0,65,10.29,Clear,16
1759,4337546,11427,2020-08-11,17:00:00,BROOKLYN,11218,40.643166,-73.9905,"(40.643166, -73.9905)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,39 STREET,5662,87.19,10000.0,60,14.99,Clear,17
1760,4337545,10708,2020-08-11,18:00:00,BROOKLYN,11223,40.60915,-73.96998,"(40.60915, -73.96998)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,AVENUE P,5663,85.71,10000.0,62,11.41,Clouds,18
1761,4348651,10875,2020-08-11,19:00:00,QUEENS,11421,40.687412,-73.851456,"(40.687412, -73.851456)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,91 STREET,5664,86.74,10000.0,67,13.87,Clear,19
1762,4338868,10514,2020-08-11,20:00:00,MANHATTAN,10026,40.801155,-73.959656,"(40.801155, -73.959656)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bus,Bike,WEST 110 STREET,5665,82.26,10000.0,70,16.11,Thunderstorm,20
1763,4337593,14150,2020-08-11,20:00:00,BRONX,10467,40.865467,-73.86541,"(40.865467, -73.86541)",2.0,0,0,0,2,0,0,0,Other Vehicular,Driver Inattention/Distraction,E-Scooter,Bike,ALLERTON AVENUE,5665,82.26,10000.0,70,16.11,Thunderstorm,20
1764,4338117,10990,2020-08-11,22:00:00,BROOKLYN,11218,40.648254,-73.971405,"(40.648254, -73.971405)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,CATON AVENUE,5668,84.54,10000.0,66,17.22,Clear,22
1765,4337438,11549,2020-08-12,00:00:00,BROOKLYN,11211,40.709946,-73.955505,"(40.709946, -73.955505)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,RODNEY STREET,5670,81.28,10000.0,77,12.75,Clear,0
1766,4337878,10899,2020-08-12,12:00:00,BRONX,10460,40.84271,-73.885666,"(40.84271, -73.885666)",1.0,0,0,0,1,0,0,0,Failure to Keep Right,Unspecified,Sedan,E-Scooter,SOUTHERN BOULEVARD,5682,79.3,10000.0,86,4.7,Mist,12
1767,4338120,11444,2020-08-12,14:00:00,BROOKLYN,11218,40.640835,-73.98967,"(40.640835, -73.98967)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,12 AVENUE,5684,83.25,10000.0,76,6.93,Clouds,14
1768,4338006,10549,2020-08-12,14:00:00,QUEENS,11385,40.705196,-73.898544,"(40.705196, -73.898544)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,67 AVENUE,5684,83.25,10000.0,76,6.93,Clouds,14
1769,4337920,11170,2020-08-12,14:00:00,BROOKLYN,11212,40.6733,-73.90392,"(40.6733, -73.90392)",1.0,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,PK,Bike,LIBERTY AVENUE,5684,83.25,10000.0,76,6.93,Clouds,14
1770,4337923,11092,2020-08-12,16:00:00,BROOKLYN,11214,40.599854,-73.98878,"(40.599854, -73.98878)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,85 STREET,5686,86.9,10000.0,64,7.0,Clear,16
1771,4338118,11122,2020-08-12,16:00:00,BROOKLYN,11219,40.64029,-73.994804,"(40.64029, -73.994804)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Taxi,Bike,FORT HAMILTON PARKWAY,5686,86.9,10000.0,64,7.0,Clear,16
1772,4338022,10748,2020-08-12,17:00:00,BRONX,10469,40.881634,-73.854126,"(40.881634, -73.854126)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,E-Scooter,EAST 220 STREET,5687,87.96,10000.0,67,11.41,Rain,17
1773,4337813,10977,2020-08-12,17:00:00,BRONX,10456,40.83228,-73.90963,"(40.83228, -73.90963)",1.0,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 168 STREET,5687,87.96,10000.0,67,11.41,Rain,17
1774,4337764,10987,2020-08-12,18:00:00,QUEENS,11354,40.76095,-73.832756,"(40.76095, -73.832756)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,PRINCE STREET,5688,86.59,10000.0,67,11.99,Rain,18
1775,4339498,11212,2020-08-12,19:00:00,BROOKLYN,11208,40.67798,-73.872116,"(40.67798, -73.872116)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,LIBERTY AVENUE,5689,84.88,10000.0,76,14.99,Thunderstorm,19
1776,4338101,10847,2020-08-12,19:00:00,BROOKLYN,11206,40.700726,-73.94194,"(40.700726, -73.94194)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unsafe Speed,Station Wagon/Sport Utility Vehicle,Bike,BROADWAY,5689,84.88,10000.0,76,14.99,Thunderstorm,19
1777,4337758,11561,2020-08-12,20:00:00,QUEENS,11357,40.79044,-73.80193,"(40.79044, -73.80193)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,12 ROAD,5691,82.51,10000.0,75,13.87,Thunderstorm,20
1778,4337766,10626,2020-08-12,20:00:00,MANHATTAN,10128,40.780552,-73.94427,"(40.780552, -73.94427)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,EAST 93 STREET,5691,82.51,10000.0,75,13.87,Thunderstorm,20
1779,4337751,10769,2020-08-12,20:00:00,BROOKLYN,11237,40.711224,-73.92859,"(40.711224, -73.92859)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,VARICK AVENUE,5691,82.51,10000.0,75,13.87,Thunderstorm,20
1780,4339113,11146,2020-08-12,20:00:00,MANHATTAN,10037,40.814102,-73.940865,"(40.814102, -73.940865)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Taxi,Bike,LENOX AVENUE,5691,82.51,10000.0,75,13.87,Thunderstorm,20
1781,4337810,10982,2020-08-12,22:00:00,BROOKLYN,11230,40.636326,-73.958405,"(40.636326, -73.958405)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Box Truck,OCEAN AVENUE,5695,83.62,10000.0,70,10.29,Rain,22
1782,4337833,10641,2020-08-12,22:00:00,MANHATTAN,10036,40.754745,-73.9879,"(40.754745, -73.9879)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Bike,Station Wagon/Sport Utility Vehicle,7 AVENUE,5695,83.62,10000.0,70,10.29,Rain,22
1783,4343798,10761,2020-08-12,23:00:00,QUEENS,11368,40.755207,-73.871,"(40.755207, -73.871)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,E-Scooter,34 AVENUE,5696,82.15,10000.0,76,8.05,Mist,23
1784,4338296,11443,2020-08-13,07:00:00,MANHATTAN,10003,40.73329,-73.98719,"(40.73329, -73.98719)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle,Bike,EAST 14 STREET,5704,78.89,10000.0,78,4.7,Rain,7
1785,4343205,10474,2020-08-13,07:00:00,BROOKLYN,11223,40.58863,-73.96798,"(40.58863, -73.96798)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,AVENUE Y,5704,78.89,10000.0,78,4.7,Rain,7
1786,4338789,11428,2020-08-13,08:00:00,QUEENS,11385,40.703415,-73.89765,"(40.703415, -73.89765)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,CATALPA AVENUE,5705,79.09,10000.0,80,8.05,Clear,8
1787,4338213,10720,2020-08-13,10:00:00,QUEENS,11372,40.755264,-73.88817,"(40.755264, -73.88817)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,79 STREET,5707,77.95,10000.0,76,14.99,Clouds,10
1788,4339308,10832,2020-08-13,10:00:00,MANHATTAN,10002,40.71429,-73.99396,"(40.71429, -73.99396)",1.0,0,0,0,1,0,0,0,Pavement Slippery,Pavement Slippery,Sedan,Bike,DIVISION STREET,5707,77.95,10000.0,76,14.99,Clouds,10
1789,4338005,10776,2020-08-13,11:00:00,MANHATTAN,10032,40.833435,-73.94534,"(40.833435, -73.94534)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,PK,Bike,BROADWAY,5708,78.22,10000.0,73,11.41,Clear,11
1790,4341293,10463,2020-08-13,13:00:00,BROOKLYN,11214,40.606327,-73.99647,"(40.606327, -73.99647)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,Bike,20 AVENUE,5710,78.31,10000.0,69,9.17,Thunderstorm,13
1791,4338094,11101,2020-08-13,13:00:00,QUEENS,11355,40.754868,-73.82399,"(40.754868, -73.82399)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,E-Bike,KISSENA BOULEVARD,5710,78.31,10000.0,69,9.17,Thunderstorm,13
1792,4338160,10911,2020-08-13,13:00:00,BROOKLYN,11221,40.69069,-73.91621,"(40.69069, -73.91621)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EVERGREEN AVENUE,5710,78.31,10000.0,69,9.17,Thunderstorm,13
1793,4338106,11510,2020-08-13,16:00:00,BROOKLYN,11216,40.682507,-73.94375,"(40.682507, -73.94375)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,HALSEY STREET,5715,75.49,10000.0,87,6.93,Rain,16
1794,4338161,11527,2020-08-13,16:00:00,BROOKLYN,11221,40.694855,-73.925,"(40.694855, -73.925)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,HIMROD STREET,5715,75.49,10000.0,87,6.93,Rain,16
1795,4338195,11318,2020-08-13,17:00:00,BRONX,10457,40.844585,-73.904854,"(40.844585, -73.904854)",1.0,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Sedan,E-Bike,EAST 174 STREET,5717,76.08,10000.0,87,10.29,Rain,17
1796,4338067,10854,2020-08-13,17:00:00,MANHATTAN,10002,40.718555,-73.988205,"(40.718555, -73.988205)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Bike,Station Wagon/Sport Utility Vehicle,ESSEX STREET,5717,76.08,10000.0,87,10.29,Rain,17
1797,4338205,11565,2020-08-13,18:00:00,MANHATTAN,10029,40.78517,-73.94332,"(40.78517, -73.94332)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,Station Wagon/Sport Utility Vehicle,E-Scooter,1 AVENUE,5718,76.8,10000.0,85,12.75,Rain,18
1798,4338927,11093,2020-08-13,21:00:00,BROOKLYN,11224,40.57279,-73.99597,"(40.57279, -73.99597)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,SURF AVENUE,5721,78.42,10000.0,78,8.05,Rain,21
1799,4338231,10628,2020-08-13,21:00:00,BROOKLYN,11203,40.64638,-73.9288,"(40.64638, -73.9288)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,BEVERLEY ROAD,5721,78.42,10000.0,78,8.05,Rain,21
1800,4338159,11398,2020-08-14,03:00:00,MANHATTAN,10032,40.839867,-73.93692,"(40.839867, -73.93692)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Bike,E-Scooter,WEST 168 STREET,5727,76.68,10000.0,84,5.82,Clear,3
1801,4338390,10449,2020-08-14,08:00:00,BROOKLYN,11225,40.663517,-73.957214,"(40.663517, -73.957214)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,BEDFORD AVENUE,5732,75.31,10000.0,85,6.93,Rain,8
1802,4338447,11155,2020-08-14,11:00:00,BROOKLYN,11236,40.653454,-73.89761,"(40.653454, -73.89761)",1.0,0,0,0,1,0,0,0,View Obstructed/Limited,Failure to Yield Right-of-Way,Sedan,Bike,STANLEY AVENUE,5735,75.13,10000.0,81,9.17,Clear,11
1803,4338645,10894,2020-08-14,12:00:00,QUEENS,11423,40.713375,-73.76298,"(40.713375, -73.76298)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,E-Scooter,Sedan,JAMAICA AVENUE,5736,76.41,10000.0,77,10.29,Clear,12
1804,4338663,10479,2020-08-14,14:00:00,MANHATTAN,10028,40.779495,-73.9535,"(40.779495, -73.9535)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Taxi,E-Bike,3 AVENUE,5738,80.2,10000.0,67,11.41,Clear,14
1805,4344758,10601,2020-08-14,14:00:00,BROOKLYN,11201,40.688637,-73.98026,"(40.688637, -73.98026)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,FULTON STREET,5738,80.2,10000.0,67,11.41,Clear,14
1806,4339068,11129,2020-08-14,15:00:00,MANHATTAN,10009,40.723648,-73.98529,"(40.723648, -73.98529)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Taxi,Bike,AVENUE A,5739,82.42,10000.0,62,14.0,Clear,15
1807,4338510,10897,2020-08-14,17:00:00,BROOKLYN,11206,40.702713,-73.937325,"(40.702713, -73.937325)",1.0,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,Bike,Sedan,BUSHWICK AVENUE,5741,86.0,10000.0,50,16.11,Clear,17
1808,4338580,11288,2020-08-14,17:00:00,QUEENS,11367,40.72002,-73.81834,"(40.72002, -73.81834)",1.0,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,Bike,Sedan,MAIN STREET,5741,86.0,10000.0,50,16.11,Clear,17
1809,4338863,11498,2020-08-14,17:00:00,MANHATTAN,10025,40.7966,-73.97039,"(40.7966, -73.97039)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,BROADWAY,5741,86.0,10000.0,50,16.11,Clear,17
1810,4448885,3630,2020-08-14,18:00:00,QUEENS,11385,40.709866,-73.91119,"(40.709866, -73.91119)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,STANHOPE STREET,5742,86.16,10000.0,45,18.99,Clear,18
1811,4342923,11587,2020-08-14,18:00:00,QUEENS,11379,40.716236,-73.89783,"(40.716236, -73.89783)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inexperience,Station Wagon/Sport Utility Vehicle,Bike,ELIOT AVENUE,5742,86.16,10000.0,45,18.99,Clear,18
1812,4338934,10453,2020-08-14,19:00:00,BROOKLYN,11216,40.681805,-73.94987,"(40.681805, -73.94987)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,NOSTRAND AVENUE,5743,86.68,10000.0,41,15.99,Clouds,19
1813,4338340,11378,2020-08-14,20:00:00,QUEENS,11375,40.71512,-73.83224,"(40.71512, -73.83224)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,Sedan,Bike,QUEENS BOULEVARD,5744,86.11,10000.0,45,15.99,Clouds,20
1814,4338836,11104,2020-08-14,20:00:00,BRONX,10454,40.812622,-73.92934,"(40.812622, -73.92934)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,E-Scooter,Sedan,EAST 138 STREET,5744,86.11,10000.0,45,15.99,Clouds,20
1815,4338802,10621,2020-08-14,21:00:00,MANHATTAN,10032,40.844135,-73.93752,"(40.844135, -73.93752)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,SAINT NICHOLAS AVENUE,5745,85.68,10000.0,49,10.29,Clouds,21
1816,4338511,10913,2020-08-14,23:00:00,BROOKLYN,11211,40.7145,-73.961296,"(40.7145, -73.961296)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,GRAND STREET,5747,84.43,10000.0,49,11.41,Clear,23
1817,4338685,11118,2020-08-15,09:00:00,MANHATTAN,10022,40.7606,-73.96434,"(40.7606, -73.96434)",1.0,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Bike,E-Bike,2 AVENUE,5757,74.46,10000.0,56,9.17,Clear,9
1818,4338556,10589,2020-08-15,12:00:00,QUEENS,11372,40.749744,-73.884315,"(40.749744, -73.884315)",1.0,0,0,0,1,0,0,0,Following Too Closely,View Obstructed/Limited,Bike,Sedan,37 AVENUE,5760,74.86,10000.0,56,14.0,Clear,12
1819,4338613,10662,2020-08-15,12:00:00,QUEENS,11106,40.761993,-73.942474,"(40.761993, -73.942474)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Box Truck,Bike,36 AVENUE,5760,74.86,10000.0,56,14.0,Clear,12
1820,4339039,10766,2020-08-15,13:00:00,BROOKLYN,11249,40.719227,-73.962906,"(40.719227, -73.962906)",1.0,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,KENT AVENUE,5761,76.06,10000.0,56,15.01,Clear,13
1821,4338852,10783,2020-08-15,15:00:00,BROOKLYN,11235,40.586258,-73.94893,"(40.586258, -73.94893)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,OCEAN AVENUE,5763,79.16,10000.0,48,16.11,Clear,15
1822,4338525,10917,2020-08-15,15:00:00,QUEENS,11356,40.7731,-73.84566,"(40.7731, -73.84566)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,COLLEGE POINT BOULEVARD,5763,79.16,10000.0,48,16.11,Clear,15
1823,4338520,10676,2020-08-15,15:00:00,QUEENS,11375,40.71717,-73.83497,"(40.71717, -73.83497)",2.0,0,0,0,1,0,1,0,Passenger Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,QUEENS BOULEVARD,5763,79.16,10000.0,48,16.11,Clear,15
1824,4338452,10813,2020-08-15,16:00:00,BRONX,10458,40.87305,-73.882965,"(40.87305, -73.882965)",1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,Bike,EAST MOSHOLU PARKWAY SOUTH,5764,81.27,10000.0,46,14.99,Clear,16
1825,4338470,11268,2020-08-15,17:00:00,BRONX,10453,40.85447,-73.91008,"(40.85447, -73.91008)",1.0,0,0,0,1,0,0,0,View Obstructed/Limited,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,Bike,WEST BURNSIDE AVENUE,5765,82.71,10000.0,45,16.11,Clear,17
1826,4338781,11412,2020-08-15,19:00:00,BROOKLYN,11226,40.63969,-73.95321,"(40.63969, -73.95321)",1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,NEWKIRK AVENUE,5767,81.64,10000.0,54,13.87,Clouds,19
1827,4338508,11375,2020-08-15,20:00:00,BROOKLYN,11206,40.70213,-73.94432,"(40.70213, -73.94432)",1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,BROADWAY,5768,82.26,10000.0,55,16.11,Clouds,20
1828,4340900,10525,2020-08-15,21:00:00,QUEENS,11417,40.68424,-73.83808,"(40.68424, -73.83808)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,104 STREET,5769,80.04,10000.0,57,16.11,Rain,21
1829,4339479,10928,2020-08-15,21:00:00,BROOKLYN,11236,40.652115,-73.916664,"(40.652115, -73.916664)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 92 STREET,5769,80.04,10000.0,57,16.11,Rain,21
1830,4338888,11383,2020-08-15,22:00:00,BROOKLYN,11204,40.621082,-73.981125,"(40.621082, -73.981125)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,20 AVENUE,5770,78.89,10000.0,58,16.11,Rain,22
1831,4338502,10895,2020-08-15,22:00:00,QUEENS,11103,40.759724,-73.92061,"(40.759724, -73.92061)",1.0,0,0,0,1,0,0,0,Headlights Defective,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BROADWAY,5770,78.89,10000.0,58,16.11,Rain,22
1832,4338501,11191,2020-08-16,00:00:00,BROOKLYN,11211,40.7067,-73.95292,"(40.7067, -73.95292)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BROADWAY,5772,75.61,10000.0,60,17.22,Rain,0
1833,4338943,11041,2020-08-16,03:00:00,BROOKLYN,11205,40.69299,-73.95583,"(40.69299, -73.95583)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,BEDFORD AVENUE,5775,73.87,10000.0,71,14.99,Clouds,3
1834,4338730,10664,2020-08-16,11:00:00,BRONX,10453,40.861862,-73.91282,"(40.861862, -73.91282)",1.0,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Taxi,Sedan,WEST FORDHAM ROAD,5783,69.19,10000.0,86,18.34,Rain,11
1835,4338871,10710,2020-08-16,12:00:00,BRONX,10457,40.84764,-73.901,"(40.84764, -73.901)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WEBSTER AVENUE,5785,68.94,10000.0,88,20.8,Rain,12
1836,4340237,11033,2020-08-16,16:00:00,BROOKLYN,11230,40.62237,-73.96473,"(40.62237, -73.96473)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,CONEY ISLAND AVENUE,5793,68.81,10000.0,89,19.69,Rain,16
1837,4341332,10459,2020-08-16,21:00:00,QUEENS,11419,40.689236,-73.82852,"(40.689236, -73.82852)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Bike,116 STREET,5799,69.62,10000.0,85,17.22,Rain,21
1838,4339541,10992,2020-08-16,22:00:00,BROOKLYN,11207,40.658577,-73.89063,"(40.658577, -73.89063)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,PENNSYLVANIA AVENUE,5800,71.1,10000.0,80,20.0,Clouds,22
1839,4339420,10860,2020-08-17,00:00:00,QUEENS,11368,40.742096,-73.86748,"(40.742096, -73.86748)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,E-Bike,Station Wagon/Sport Utility Vehicle,CORONA AVENUE,5802,70.81,10000.0,78,16.11,Clouds,0
1840,4342888,11333,2020-08-17,00:00:00,QUEENS,11385,40.699505,-73.88883,"(40.699505, -73.88883)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,CYPRESS HILLS STREET,5802,70.81,10000.0,78,16.11,Clouds,0
1841,4339487,10839,2020-08-17,02:00:00,BROOKLYN,11236,40.650703,-73.920586,"(40.650703, -73.920586)",1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,SNYDER AVENUE,5804,69.46,10000.0,75,14.99,Clouds,2
1842,4339104,10595,2020-08-17,09:00:00,BROOKLYN,11220,40.644688,-74.003586,"(40.644688, -74.003586)",1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,7 AVENUE,5811,67.21,10000.0,80,6.93,Clouds,9
1843,4339366,10451,2020-08-17,12:00:00,BROOKLYN,11212,40.661015,-73.90853,"(40.661015, -73.90853)",1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,E-Bike,Sedan,ROCKAWAY AVENUE,5814,68.09,10000.0,78,5.82,Clouds,12
