,LATITUDE,LONGITUDE,ZIP CODE
7970,40.72293,-73.847336,
7972,40.730057,-73.999374,
7973,40.77221,-73.98219,
7975,40.72983,-74.010666,
7978,40.771774,-73.92445,
7982,40.646515,-73.958115,
7986,40.725643,-73.99207,
7987,40.842464,-73.92414,
7998,40.68576,-73.915504,
7999,40.792812,-73.937744,
8006,40.821262,-73.94608,
8009,40.787685,-73.97502,
8010,40.667095,-73.92276,
8022,40.80886,-73.95213,
8025,40.844524,-73.902725,
8027,40.67312,-73.94463,
8040,40.877068,-73.906105,
8055,40.761234,-73.96389,
8069,40.639294,-74.01279,
8085,40.803024,-73.93632,
8086,40.754875,-73.96853,
8090,40.81401,-73.94466,
8092,40.758022,-73.981804,
8093,40.82664,-73.94306,
8097,40.820095,-73.955086,
8098,40.75379,-73.91548,
8100,40.769333,-73.841736,
8102,40.83027,-73.94393,
8104,40.733303,-73.99333,
8107,40.819057,-73.92923,
8108,40.8623,-73.92943,
8110,40.712006,-74.005775,
8111,40.75777,-73.854164,
8113,40.67567,-73.89785,
8115,40.72956,-73.87145,
8120,40.817173,-73.94606,
8128,40.6981,-73.92517,
8131,40.813255,-73.93028,
8133,40.666878,-73.94522,
8134,40.80297,-73.96387,
8136,40.679955,-73.97491,
8137,40.638733,-74.01337,
8138,40.8666,-73.895454,
8142,40.67033,-73.774506,
8149,40.822643,-73.953224,
8153,40.72551,-74.004036,
8156,40.609985,-73.96239,
8158,40.78722,-73.96793,
8159,40.6772,-73.94147,
8160,40.69822,-73.943954,
8161,40.87028,-73.878395,
8166,40.84518,-73.91417,
8174,40.670124,-73.95528,
8177,40.840286,-73.92147,
8180,40.633152,-74.01639,
8186,40.844833,-73.909386,
8193,40.74715,-73.985504,
8194,40.68039,-73.94956,
8195,40.601593,-73.97437,
8197,40.78324,-73.97455,
8204,40.643776,-74.008125,
8205,40.79166,-73.96469,
8217,40.67164,-73.95034,
8219,40.795963,-73.97084,
8226,40.58267,-73.96306,
8233,40.702312,-73.93535,
8236,40.83406,-73.944885,
8237,40.61626,-73.99309,
8239,40.667015,-73.9313,
8243,40.760456,-73.98374,
8247,40.65812,-73.934006,
8263,40.704823,-74.006905,
8268,40.883556,-73.84974,
8269,40.68983,-73.97863,
8270,40.59727,-73.99868,
8277,40.823624,-73.94591,
8278,40.845303,-73.847115,
8280,40.79009,-73.797485,
8283,40.681137,-73.95567,
8290,40.67043,-73.928185,
8296,40.658535,-73.97328,
8299,40.66351,-73.89175,
8304,40.609535,-73.75372,
8306,40.608078,-73.979706,
8311,40.72293,-73.98865,
8318,40.595142,-73.75342,
8321,40.792927,-73.94791,
8322,40.851936,-73.91078,
8323,40.748306,-73.87104,
8327,40.689335,-73.95608,
8331,40.67118,-73.96934,
8333,40.687565,-73.83441,
8334,40.70003,-73.90698,
8336,40.61024,-73.9924,
8340,40.669098,-73.93666,
8344,40.689354,-73.936325,
8354,40.729404,-73.99455,
8360,40.65735,-73.97405,
8365,40.607243,-73.98726,
8369,40.742256,-73.97768,
8375,40.767735,-73.9185,
8376,40.81094,-73.94318,
8378,40.810402,-73.92196,
8385,40.71445,-73.9306,
8386,40.68024,-73.946754,
8388,40.698807,-73.91837,
8392,40.67834,-73.95521,
8395,40.662846,-73.94284,
8399,40.713444,-73.99854,
8403,40.73002,-73.98355,
8407,40.71382,-73.92077,
8412,40.625546,-73.93998,
8413,40.80608,-73.96532,
8420,40.81636,-73.954094,
8421,40.65239,-73.92655,
8429,40.764053,-73.96476,
8432,40.689228,-73.957,
8433,40.604996,-73.99427,
8436,40.756565,-73.99028,
8439,40.695114,-73.93194,
8448,40.74766,-73.86346,
8450,40.782627,-73.97499,
8461,40.751453,-73.83228,
8462,40.62334,-73.95595,
8463,40.817226,-73.94231,
8465,40.68665,-73.91315,
8466,40.69953,-73.91104,
8469,40.68864,-73.920555,
8470,40.680035,-73.9055,
8476,40.697075,-73.93185,
8479,40.82403,-73.94476,
8486,40.79156,-73.968475,
8487,40.735302,-74.00494,
8491,40.710735,-73.961815,
8496,40.617813,-74.00644,
8499,40.821117,-73.957466,
8501,40.668118,-73.89292,
8506,40.743122,-73.897545,
8507,40.643646,-73.989784,
8510,40.676872,-73.94985,
8511,40.68987,-73.988304,
8515,40.71126,-73.899864,
8523,40.634354,-73.94202,
8525,40.82959,-73.90949,
8528,40.835777,-73.91647,
8536,40.827633,-73.93577,
8549,40.81632,-73.89622,
8550,40.751915,-73.96929,
8551,40.696735,-73.93481,
8554,40.693874,-73.91777,
8555,40.666744,-73.91292,
8559,40.670006,-73.95328,
8564,40.633663,-73.96395,
8568,40.78858,-73.955284,
8570,40.732254,-73.99636,
8572,40.71091,-73.85373,
8577,40.679485,-73.94682,
8578,40.69299,-73.95583,
8583,40.812622,-73.92934,
8584,40.665245,-73.87513,
8589,40.66276,-73.944214,
8592,40.754314,-73.98687,
8594,40.636326,-73.958405,
8599,40.77873,-73.97784,
8601,40.77246,-73.96494,
8603,40.70219,-73.928345,
8604,40.676445,-73.92762,
8605,40.679832,-73.95322,
8609,40.811653,-73.91685,
8623,40.699547,-73.83246,
8624,40.702496,-73.81303,
8628,40.86769,-73.92122,
8631,40.651512,-74.00734,
8633,40.668495,-73.925606,
8639,40.694214,-73.7531,
8641,40.745293,-73.9985,
8642,40.779747,-73.915825,
8647,40.85004,-73.91606,
8650,40.77039,-73.954124,
8652,40.812008,-73.951515,
8658,40.631336,-74.1478,
8662,40.70766,-73.78773,
8666,40.853683,-73.93054,
8674,40.75228,-73.9897,
8675,40.66768,-73.961815,
8678,40.701103,-73.92239,
8686,40.8047,-73.91243,
8696,40.769638,-73.9919,
8700,40.78257,-73.94522,
8702,40.80123,-73.9577,
8706,40.79525,-73.97321,
8707,40.678543,-73.949684,
8711,40.810753,-73.96443,
8731,40.70665,-73.95042,
8742,40.86464,-73.92891,
8748,40.656685,-73.9299,
8750,40.576275,-73.98796,
8753,40.84768,-73.91237,
8756,40.76615,-73.919785,
8770,40.66049,-73.962814,
8773,40.796215,-73.94971,
8774,40.746536,-73.985954,
8775,40.611614,-73.97459,
8782,40.753635,-73.91893,
8785,40.755836,-73.924835,
8787,40.74959,-74.00279,
8788,40.794132,-73.94281,
8792,40.863113,-73.920616,
8794,40.8385,-73.90598,
8795,40.8018,-73.96108,
8796,40.684116,-73.83273,
8797,40.69268,-73.85632,
8798,40.667477,-73.95623,
8799,40.80293,-73.96759,
8804,40.825573,-73.918465,
8812,40.669796,-73.87057,
8813,40.826683,-73.935394,
8814,40.821636,-73.93909,
8821,40.766285,-73.98186,
8825,40.62499,-74.14403,
8826,40.882393,-73.83623,
8828,40.74788,-73.85731,
8832,40.69603,-73.943535,
8837,40.81401,-73.94466,
8842,40.820435,-73.93624,
8843,40.682037,-73.87788,
8847,40.699936,-73.91181,
8849,40.668648,-73.92835,
8854,40.815845,-73.95287,
8865,40.753017,-73.87165,
8869,40.822834,-73.941925,
8873,40.70001,-73.830894,
8876,40.79423,-73.94695,
8877,40.80777,-73.94549,
8879,40.856743,-73.89527,
8885,40.789635,-73.94609,
8888,40.677483,-73.93033,
8889,40.759724,-73.92061,
8890,40.77364,-73.95986,
8893,40.717926,-73.98568,
8896,40.802074,-73.93407,
8900,40.844177,-73.90292,
8908,40.72721,-73.99528,
8910,40.75829,-73.83431,
8911,40.84588,-73.904755,
8913,40.81094,-73.94318,
8918,40.801754,-73.93121,
8922,40.679863,-73.83884,
8932,40.852726,-73.93443,
8935,40.766876,-73.97908,
8937,40.805214,-73.925766,
8938,40.729378,-73.98402,
8940,40.840645,-73.84205,
8941,40.82653,-73.94667,
8943,40.80647,-73.94644,
8953,40.690823,-73.936615,
8959,40.805836,-73.94691,
8963,40.604996,-73.99427,
8971,40.69731,-73.932274,
8974,40.677025,-73.95268,
8988,40.680473,-73.9614,
8998,40.820435,-73.93624,
8999,40.668648,-73.92835,
9000,40.773964,-73.9228,
9003,40.677174,-73.924774,
9006,40.821,-73.8969,
9008,40.663517,-73.957214,
9021,40.80897,-73.94833,
9026,40.8165,-73.946556,
9027,40.826855,-73.922676,
9028,40.813374,-73.956276,
9030,40.69919,-73.91469,
9035,40.600945,-73.82037,
9037,40.629852,-74.01956,
9041,40.865593,-73.91811,
9043,40.65263,-74.00618,
9044,40.823315,-73.94901,
9047,40.805737,-73.94065,
9060,40.712902,-73.90608,
9066,40.67277,-73.9628,
9067,40.778797,-73.98206,
9071,40.860577,-73.90255,
9074,40.71671,-73.98917,
9075,40.68662,-73.82319,
9076,40.700054,-73.92459,
9084,40.663124,-73.96244,
9086,40.65624,-73.93669,
9089,40.885098,-73.90066,
9093,40.66077,-73.91975,
9098,40.81094,-73.94318,
9099,40.744034,-74.00313,
9101,40.747852,-73.99291,
9102,40.7517,-73.986404,
9105,40.65626,-73.950165,
9108,40.72293,-73.98865,
9109,40.756035,-73.98695,
9113,40.76943,-73.91025,
9115,40.704895,-73.94926,
9127,40.730137,-73.862366,
9130,40.730537,-73.95065,
9132,40.81172,-73.92813,
9133,40.736855,-73.97853,
9134,40.85533,-73.93332,
9138,40.752975,-73.91024,
9142,40.68796,-73.94194,
9144,40.74649,-74.001335,
9146,40.65729,-73.880005,
9148,40.61709,-73.91895,
9149,40.698772,-73.92233,
9151,40.697582,-73.94965,
9154,40.821068,-73.89894,
9161,40.82326,-73.95277,
9162,40.701046,-73.91068,
9168,40.718987,-73.892136,
9169,40.600216,-73.943825,
9170,40.78542,-73.98399,
9175,40.62509,-74.12474,
9176,40.63667,-74.02567,
9182,40.6835,-73.93516,
9188,40.669228,-73.9556,
9190,40.769886,-73.92781,
9197,40.69473,-73.91928,
9198,40.7441,-73.99565,
9199,40.799435,-73.9553,
9201,40.792927,-73.94791,
9203,40.854977,-73.92779,
9218,40.69663,-73.91857,
9220,40.828075,-73.88543,
9223,40.692593,-73.91551,
9224,40.735203,-73.985794,
9225,40.64431,-73.93155,
9226,40.862755,-73.901085,
9234,40.691017,-73.954475,
9235,40.60981,-73.92251,
9249,0.0,0.0,
9261,40.670124,-73.95528,
9263,40.747772,-73.985054,
9267,40.71445,-73.9306,
9272,40.6884,-73.95118,
9284,40.73332,-73.79114,
9289,40.73272,-73.94281,
9299,40.654694,-74.01111,
9300,40.678516,-73.963905,
9304,40.701508,-73.88608,
9306,40.801285,-73.95394,
9309,40.714264,-73.980934,
9312,40.673115,-73.88762,
9313,40.687244,-73.95469,
9314,40.634884,-73.93343,
9315,40.8511,-73.90468,
9318,40.664692,-73.729836,
9319,40.62962,-74.07667,
9320,40.734657,-74.00475,
9331,40.823887,-73.95232,
9336,40.808804,-73.95589,
9341,40.812115,-73.94604,
9343,40.677,-73.81965,
9350,40.681484,-73.97703,
9352,40.810856,-73.939026,
9354,40.834198,-73.85169,
9356,40.757072,-73.96986,
9360,40.666737,-73.991745,
9361,40.70618,-73.92846,
9377,40.83543,-73.92341,
9378,40.81666,-73.938995,
9380,40.700825,-73.89424,
9388,40.815845,-73.89544,
9389,40.58905,-73.811455,
9394,40.712902,-73.98694,
9405,40.69657,-73.95844,
9411,40.83661,-73.92234,
9413,40.606762,-74.16583,
9420,40.84771,-73.93798,
9421,40.677917,-73.93861,
9422,40.826275,-73.85971,
9423,40.718678,-73.9405,
9424,40.813374,-73.956276,
9435,40.852386,-73.90369,
9445,40.719395,-74.00189,
9446,40.68107,-73.94972,
9448,40.679737,-73.76162,
9450,40.637154,-74.1602,
9457,40.663727,-73.95386,
9462,40.686367,-73.929756,
9474,40.850906,-73.93829,
9482,40.819096,-73.94093,
9493,40.65945,-73.89847,
9496,40.776875,-73.94938,
9498,40.760525,-73.97998,
9505,40.75267,-73.93641,
9507,40.647766,-73.95816,
9510,40.856503,-73.93277,
9511,40.732372,-74.00348,
9514,40.679276,-73.92906,
9525,40.55594,-74.176125,
9536,40.844593,-73.88167,
9543,40.80297,-73.96387,
9544,40.789623,-73.94007,
9547,40.556232,-74.14655,
9548,40.75034,-73.983185,
9552,40.647766,-73.95816,
9553,40.85669,-73.864746,
9555,40.843365,-73.91545,
9571,40.632492,-74.1564,
9573,40.712673,-73.80139,
9590,40.63552,-74.0167,
9595,40.634098,-74.01782,
9596,40.69467,-73.93115,
9598,40.718987,-73.892136,
9603,40.68199,-73.90887,
9609,40.75303,-73.92163,
9611,40.85537,-73.90473,
9616,40.677773,-73.93587,
9618,40.72882,-73.95367,
9623,40.70663,-73.806595,
9625,40.856743,-73.89527,
9632,40.717926,-73.98568,
9645,40.631275,-73.97606,
9649,40.857327,-73.904526,
9651,40.83876,-73.93967,
9652,40.69412,-73.96017,
9664,40.852806,-73.90477,
9665,40.696198,-73.98869,
9669,40.59348,-73.96326,
9672,40.81394,-73.948425,
9675,40.703815,-73.89106,
9686,40.685463,-73.9506,
9691,40.795586,-73.950165,
9692,40.641186,-74.014404,
9697,40.753937,-73.8603,
9707,40.771996,-73.933304,
9713,40.68064,-73.95338,
9716,40.66173,-73.96078,
9734,40.674313,-73.95009,
9743,40.80047,-73.95777,
9749,40.822834,-73.941925,
9758,40.729794,-74.002144,
9759,40.748466,-73.99247,
9760,40.7716,-73.80907,
9771,40.83228,-73.90963,
9774,40.87341,-73.87589,
9776,40.72931,-73.997894,
9782,40.813374,-73.956276,
9784,40.760464,-73.826546,
9790,40.701046,-73.91068,
9806,40.801754,-73.93121,
9812,40.743782,-73.97352,
9813,40.68372,-73.78468,
9819,40.702778,-73.89457,
9821,40.76085,-73.923004,
9823,40.859303,-73.89884,
9829,40.748825,-73.96984,
9841,40.694576,-73.95615,
9845,40.771694,-73.95919,
9849,40.644337,-74.00754,
9850,0.0,0.0,
9853,40.743782,-73.97352,
9856,40.710476,-73.963844,
9858,40.58227,-73.98612,
9859,40.807545,-73.95681,
9860,40.708897,-74.00231,
9862,40.732037,-73.814926,
9872,40.815304,-73.94371,
9873,40.675755,-73.95977,
9878,40.7632,-73.92109,
9880,40.83302,-73.862724,
9881,40.673397,-73.98279,
9882,40.764347,-73.82595,
9883,40.656063,-73.93957,
9884,40.69386,-73.96222,
9885,40.682415,-73.83617,
9886,40.665493,-73.88475,
9890,40.822834,-73.941925,
9901,40.82577,-73.91542,
9905,40.70089,-73.94221,
9911,40.79988,-73.93861,
9912,40.757107,-73.997314,
9916,40.821,-73.8969,
9917,40.8617,-73.89139,
9927,40.657665,-73.89705,
9928,40.58196,-73.959946,
9938,40.806335,-73.95588,
9941,40.82092,-73.94333,
9949,40.79913,-73.96667,
9950,40.661148,-73.945496,
9953,40.650944,-73.905975,
9957,40.728596,-73.98768,
9962,40.62058,-74.16359,
9963,40.811565,-73.942726,
9971,40.681137,-73.95567,
9975,40.83501,-73.91206,
9977,40.689022,-73.93925,
9985,40.728065,-73.99896,
9988,40.72293,-73.847336,
9991,40.714333,-73.92946,
9992,40.73447,-73.989944,
9996,40.820873,-73.94516,
9997,40.729553,-73.91188,
10006,40.689236,-73.84503,
10008,40.75714,-73.8271,
10009,40.701508,-73.88608,
10011,40.698536,-73.91788,
10014,40.8047,-73.91243,
10015,40.87683,-73.86472,
10017,40.655563,-73.87974,
10018,40.642303,-74.01324,
10024,40.827423,-73.86823,
10028,40.606728,-73.76394,
10029,40.686993,-73.976555,
10031,40.731613,-73.9545,
10038,40.775433,-73.90022,
10040,40.663982,-73.72963,
10042,40.822174,-73.95211,
10046,40.674572,-73.96314,
10049,40.68418,-73.983955,
10053,40.690563,-73.94536,
10058,40.610172,-74.12146,
10059,40.792927,-73.94791,
10060,40.80297,-73.96387,
10071,40.688324,-73.96482,
10077,40.77305,-73.92148,
10079,40.712,-73.82546,
10081,40.68382,-73.83685,
10082,40.785866,-73.950935,
10087,40.75831,-73.96294,
10092,40.669704,-73.94774,
10093,40.699158,-73.927055,
10102,40.663284,-73.96096,
10105,40.809692,-73.94409,
10110,40.71558,-73.960144,
10111,40.69037,-73.92755,
10113,40.728584,-73.82047,
10121,40.74094,-73.91725,
10129,40.840977,-73.916016,
10133,40.672077,-73.941956,
10139,40.674,-73.960396,
10145,40.63962,-73.95477,
10148,40.73401,-74.00457,
10153,40.608807,-73.9532,
10162,40.737785,-73.93496,
10164,40.766666,-73.9304,
10166,40.857105,-73.90936,
10169,40.67036,-73.77779,
10170,40.684002,-73.86343,
10173,40.666725,-73.94245,
10176,40.706867,-73.7908,
10182,40.620197,-73.96235,
10187,40.743156,-73.97213,
10190,40.757847,-73.91661,
10193,40.631836,-73.94463,
10199,40.826626,-73.939156,
10200,40.694214,-73.95932,
10202,40.805836,-73.94691,
10207,40.69529,-73.94339,
10209,40.692356,-73.94282,
10219,40.665718,-73.95687,
10222,40.707462,-74.00404,
10232,40.644634,-73.943115,
10248,40.759163,-73.988396,
10252,40.759293,-73.92646,
10255,40.696785,-73.95659,
10256,40.570877,-74.16984,
10257,40.792362,-73.96418,
10259,40.72593,-73.99466,
10275,40.81574,-73.95456,
10277,40.792927,-73.94791,
10281,40.668495,-73.925606,
10284,40.716316,-73.90164,
10286,40.807095,-73.945984,
10287,40.676785,-73.969185,
10292,40.664963,-73.98982,
10295,40.671185,-73.94204,
10297,40.696335,-73.930504,
10313,40.672413,-73.957344,
10316,40.748802,-73.86309,
10320,40.71827,-73.99072,
10322,40.681572,-73.92579,
10329,40.812813,-73.94181,
10333,40.696144,-73.97834,
10337,40.744717,-73.86786,
10339,40.847122,-73.90838,
10352,40.596233,-73.938194,
10356,40.735752,-73.88052,
10357,40.69885,-73.938576,
10360,40.59582,-73.77233,
10363,40.812103,-73.94976,
10372,40.599052,-74.1627,
10376,40.795963,-73.97084,
10380,40.68418,-73.983955,
10392,40.666878,-73.94522,
10395,40.703045,-73.92985,
10399,40.69597,-73.91337,
10404,40.6765,-73.88234,
10407,40.67187,-73.95464,
10409,40.72738,-73.94575,
10410,40.812744,-73.937645,
10414,40.666603,-73.95655,
10425,40.696354,-73.94071,
10427,40.814144,-73.95571,
10429,40.85482,-73.9112,
10430,40.675236,-73.97106,
10434,40.687935,-73.9154,
10435,40.68817,-73.98399,
10439,40.582287,-74.16907,
10445,40.679787,-73.93844,
10446,40.69336,-73.97585,
10449,40.663517,-73.957214,
10450,40.69375,-73.9372,
10453,40.681805,-73.94987,
10455,40.820026,-73.90299,
10458,40.68342,-73.982,
10468,40.819046,-73.944695,
10471,40.84494,-73.92044,
10479,40.779495,-73.9535,
10481,40.68484,-73.79281,
10485,40.701103,-73.92239,
10493,40.612724,-73.94418,
10495,40.716988,-73.90183,
10497,40.651573,-73.97237,
10498,40.728928,-73.9195,
10502,40.659584,-74.00247,
10504,40.710785,-73.95995,
10507,40.75205,-73.92792,
10508,40.8165,-73.946556,
10518,40.848118,-73.93089,
10521,40.807545,-73.95681,
10522,40.843994,-73.89752,
10530,40.703667,-73.9269,
10534,40.684734,-73.950455,
10536,40.678276,-73.92467,
10542,40.784237,-73.947075,
10546,40.668797,-73.93113,
10558,40.70412,-73.947876,
10559,40.668373,-73.92264,
10564,40.755524,-73.833405,
10571,40.65505,-73.95631,
10572,40.8284,-73.9453,
10577,40.813374,-73.956276,
10583,40.57279,-73.99597,
10587,40.684624,-73.93838,
10591,40.675053,-73.87436,
10595,40.644688,-74.003586,
10598,40.721985,-73.84523,
10599,40.76172,-73.98281,
10602,40.776276,-73.95795,
10603,40.638077,-74.16231,
10604,40.757374,-73.90369,
10611,40.76897,-73.7981,
10617,40.840874,-73.91979,
10618,40.858368,-73.903915,
10622,40.675106,-73.809784,
10624,40.741863,-73.90751,
10631,40.837803,-73.94215,
10637,40.75388,-73.96616,
10639,40.766716,-73.928566,
10640,40.663906,-73.95098,
10641,40.754745,-73.9879,
10643,40.637997,-74.02136,
10649,40.72293,-73.847336,
10650,40.609463,-73.97419,
10653,40.7966,-73.97039,
10665,40.837177,-73.90799,
10667,40.68887,-73.92097,
10668,40.868473,-73.92404,
10669,40.640167,-73.95713,
10670,40.700726,-73.94194,
10674,40.75958,-73.76894,
10678,40.87367,-73.879234,
10681,40.88082,-73.90344,
10689,40.752037,-73.942726,
10693,40.72225,-74.00592,
10694,40.830914,-73.92047,
10699,40.79147,-73.97411,
10710,40.84764,-73.901,
10711,40.707592,-73.95555,
10716,40.6865,-73.98787,
10730,40.682487,-73.979614,
10731,40.752975,-73.91024,
10737,40.702,-73.93205,
10745,40.659725,-73.95681,
10748,40.881634,-73.854126,
10749,40.825897,-73.93936,
10765,40.655563,-73.87974,
10769,40.711224,-73.92859,
10773,40.690002,-73.92413,
10778,40.641716,-73.93611,
10779,40.69783,-73.93677,
10786,40.825573,-73.918465,
10789,40.842773,-73.922806,
10793,40.757145,-73.99357,
10794,40.734314,-73.93803,
10799,40.6575,-73.839455,
10802,40.768547,-73.90464,
10804,40.811264,-73.95782,
10805,40.67118,-73.96934,
10809,40.659336,-73.92726,
10812,40.830563,-73.92727,
10818,40.680946,-73.88398,
10823,40.810764,-73.9526,
10826,40.813255,-73.93028,
10830,40.80704,-73.9698,
10838,40.687004,-73.9796,
10844,40.696983,-73.935234,
10845,40.658306,-73.95666,
10850,40.81776,-73.94745,
10851,40.76132,-73.9171,
10855,40.689133,-73.951324,
10865,40.657753,-73.89612,
10880,40.747242,-73.88766,
10890,40.72135,-74.00465,
10891,40.755405,-73.97949,
10893,40.753986,-73.80769,
10894,40.713375,-73.76298,
10895,40.759724,-73.92061,
10896,40.85352,-73.902725,
10902,40.84544,-73.93869,
10908,40.606876,-73.94795,
10914,40.570877,-74.16984,
10917,40.7731,-73.84566,
10918,40.820435,-73.93624,
10923,40.66408,-73.94817,
10925,40.84528,-73.83453,
10927,40.692062,-73.95191,
10929,40.8475,-73.86696,
10931,40.81207,-73.93603,
10933,40.732254,-73.99636,
10935,40.69149,-73.92557,
10936,40.82101,-73.86575,
10939,40.840347,-73.84241,
10940,40.77573,-73.92603,
10945,40.742493,-73.87337,
10946,40.818504,-73.91448,
10952,40.688786,-73.98358,
10955,40.818424,-73.94515,
10958,40.742676,-73.73361,
10965,40.828346,-73.94906,
10972,40.812744,-73.937645,
10973,40.679962,-73.83953,
10975,40.86258,-73.925385,
10976,40.734314,-73.93803,
10982,40.636326,-73.958405,
10987,40.76095,-73.832756,
11001,40.813374,-73.956276,
11003,40.675926,-73.95608,
11005,40.76235,-73.92619,
11006,40.80761,-73.95305,
11016,40.723724,-73.85455,
11017,40.62452,-73.99749,
11020,40.679276,-73.92906,
11021,40.670124,-73.95528,
11030,40.8178,-73.9456,
11032,40.690907,-73.95542,
11036,40.618973,-74.00523,
11041,40.69299,-73.95583,
11045,40.758316,-73.91069,
11046,40.683266,-73.96587,
11049,40.75092,-73.86224,
11052,40.844448,-73.82846,
11063,40.596233,-73.938194,
11064,40.8398,-73.928665,
11066,40.84091,-73.904755,
11068,40.833416,-73.90709,
11069,40.706833,-73.78338,
11070,40.691704,-73.94849,
11074,40.758633,-73.96579,
11077,40.822834,-73.941925,
11080,40.859303,-73.89884,
11082,40.692783,-73.91181,
11085,40.765324,-73.816185,
11086,40.724136,-73.992615,
11099,40.76943,-73.91025,
11103,40.759617,-73.961975,
11104,40.812622,-73.92934,
11114,40.69825,-73.92997,
11118,40.7606,-73.96434,
11120,40.642303,-74.01324,
11132,40.866383,-73.88515,
11138,40.697918,-73.92083,
11140,40.671032,-73.93927,
11143,40.648308,-74.01412,
11144,40.582462,-73.82799,
11145,40.823647,-73.943855,
11147,40.587444,-73.812164,
11150,40.732254,-73.99636,
11157,40.759773,-73.8173,
11160,40.67798,-73.872116,
11162,40.818394,-73.95089,
11168,40.68225,-73.919876,
11169,40.687534,-73.9775,
11176,40.830914,-73.92047,
11185,40.794052,-73.970375,
11189,40.68578,-73.9544,
11191,40.7067,-73.95292,
11192,40.688553,-73.91245,
11193,40.81536,-73.8867,
11205,40.69603,-73.943535,
11208,40.721233,-73.73634,
11212,40.67798,-73.872116,
11218,40.698265,-73.93399,
11224,40.80599,-73.96799,
11225,40.877796,-73.86806,
11226,40.859303,-73.89884,
11230,40.639305,-73.95898,
11237,40.83639,-73.91588,
11238,40.801754,-73.93121,
11246,40.692482,-73.9203,
11251,40.610157,-74.01203,
11257,40.67578,-74.0014,
11259,40.6931,-73.95489,
11265,40.69767,-73.96675,
11269,40.820255,-73.94562,
11276,40.675385,-73.95337,
11277,40.763416,-73.92844,
11288,40.72002,-73.81834,
11289,40.69386,-73.96222,
11296,40.643986,-74.01149,
11301,40.630505,-73.92812,
11307,40.792095,-73.97366,
11308,40.698265,-73.93399,
11313,40.81458,-73.94795,
11319,40.750645,-73.94566,
11320,40.745384,-73.99471,
11325,40.60168,-74.1633,
11330,40.67989,-73.94034,
11332,40.841274,-73.91762,
11333,40.699505,-73.88883,
11342,40.68694,-73.87323,
11343,40.745182,-73.97093,
11344,40.84764,-73.901,
11351,40.687782,-73.91907,
11356,40.675537,-73.871,
11360,40.618797,-73.9835,
11365,40.697998,-73.92606,
11366,40.689274,-73.99913,
11369,40.689842,-73.850075,
11371,40.78517,-73.973145,
11377,40.79799,-73.96199,
11382,40.723003,-73.94502,
11388,40.710262,-73.95802,
11392,40.80417,-73.966705,
11395,40.78257,-73.94522,
11407,40.84859,-73.786995,
11410,40.694557,-73.906555,
11414,40.66602,-73.896324,
11415,40.879215,-73.885284,
11416,40.72648,-73.89442,
11433,40.759163,-73.988396,
11435,40.59346,-73.777985,
11439,40.704895,-73.94926,
11440,40.679073,-73.92527,
11441,40.80761,-73.95305,
11445,40.673843,-73.92509,
11447,40.70239,-73.924644,
11448,40.74715,-73.985504,
11450,40.765224,-73.92275,
11452,40.6915,-73.90956,
11455,40.82579,-73.941055,
11460,40.583725,-73.89372,
11464,40.711823,-73.83612,
11474,40.834198,-73.85169,
11476,40.805706,-73.95633,
11480,40.58848,-73.991875,
11486,40.632164,-74.166336,
11495,40.672733,-73.96966,
11498,40.7966,-73.97039,
11504,40.660946,-73.96067,
11508,40.740364,-73.89972,
11509,40.752934,-73.9855,
11511,40.845177,-73.88832,
11514,40.755756,-73.96479,
11519,40.678722,-73.952995,
11523,40.635494,-74.00196,
11527,40.694855,-73.925,
11528,40.82325,-73.88277,
11529,40.774166,-73.9031,
11532,40.75045,-73.9873,
11533,40.758972,-73.91901,
11534,40.68532,-73.98071,
11538,40.653755,-73.88173,
11543,40.698265,-73.93399,
11545,40.838497,-73.939835,
11548,40.8165,-73.946556,
11555,40.757233,-73.9898,
11560,40.610317,-73.98304,
11563,40.80202,-73.94969,
11566,40.606354,-74.06043,
11567,40.728745,-73.978546,
11584,40.82959,-73.90949,
11591,40.8518,-73.909225,
11600,40.679832,-73.95322,
11606,40.809048,-73.92856,
11613,40.74608,-73.974945,
11616,40.637997,-74.02136,
11621,40.822258,-73.95616,
11633,40.698536,-73.91788,
11638,40.84764,-73.901,
11639,40.763416,-73.92844,
11641,40.697296,-73.92378,
11643,40.763428,-73.99271,
11651,40.83787,-73.9197,
11660,40.845837,-73.892006,
11662,40.643707,-73.99744,
11664,40.69614,-73.92726,
11669,40.68861,-73.84218,
11670,40.69089,-73.94253,
11673,40.798615,-73.94375,
11675,40.676647,-73.82236,
11677,40.73248,-73.746735,
11678,40.634506,-73.949455,
11679,40.63079,-73.94552,
11680,40.68721,-73.91805,
11683,40.71126,-73.899864,
11685,40.65935,-73.99918,
11687,40.828983,-73.93897,
11695,40.815403,-73.93992,
11696,40.820263,-73.92976,
11705,40.689365,-73.9058,
11706,40.687344,-73.97985,
11716,40.700424,-73.9444,
11723,40.687416,-73.95972,
11725,40.717926,-73.98568,
11726,40.811367,-73.95402,
11727,40.63073,-74.01734,
11731,40.689922,-73.92281,
11732,40.683414,-73.92282,
11734,40.68005,-73.94327,
11745,40.61688,-73.954735,
11748,40.6792,-73.9553,
11752,40.71865,-73.83771,
11756,40.688625,-73.93618,
11757,40.60971,-73.75638,
11758,40.792362,-73.96418,
11760,40.73384,-74.01007,
